clock	state	temp_act	temp_ext	temp_int	temp_set	time	watch
20250513 203920	1	1.81	0.6	5.0	0	3600	676.2309470176697
20250513 203922	1	1.81	0.6	5.0	0	3600	677.8909492492676
20250513 203923	1	1.81	0.6	5.0	0	3600	679.5409514904022
20250513 203925	1	1.75	0.6	5.0	0	3600	681.2009537220001
20250513 203927	1	1.75	0.6	5.0	0	3600	682.8609561920166
20250513 203928	1	1.75	0.6	5.0	0	3600	684.5209586620331
20250513 203930	1	1.75	0.6	5.0	0	3600	686.1809606552124
20250513 203932	1	1.75	0.6	5.0	0	3600	687.8409628868103
20250513 203933	1	1.75	0.6	5.0	0	3600	689.5009655952454
20250513 203935	1	1.75	0.6	5.0	0	3600	691.1609678268433
20250513 203936	1	1.75	0.6	5.0	0	3600	692.8209700584412
20250513 203938	1	1.75	0.6	5.0	0	3600	694.4809722900391
20250513 203940	1	1.75	0.6	5.0	0	3600	696.1409747600555
20250513 203941	1	1.75	0.6	5.0	0	3600	697.8009769916534
20250513 203943	1	1.75	0.6	5.0	0	3600	699.4609792232513
20250513 203945	1	1.75	0.6	5.0	0	3600	701.1209816932678
20250513 203946	1	1.75	0.6	5.0	0	3600	702.7809839248657
20250513 203948	1	1.75	0.6	5.0	0	3600	704.4409861564636
20250513 203950	1	1.75	0.6	5.0	0	3600	706.1009886264801
20250513 203951	1	1.75	0.6	5.0	0	3600	707.760990858078
20250513 203953	1	1.75	0.6	5.0	0	3600	709.4209933280945
20250513 203955	1	1.75	0.6	5.0	0	3600	711.080995798111
20250513 203956	1	1.75	0.6	5.0	0	3600	712.7409980297089
20250513 203958	1	1.75	0.6	5.0	0	3600	714.4010002613068
20250513 204000	1	1.75	0.6	5.0	0	3600	716.0610024929047
20250513 204001	1	1.75	0.6	5.0	0	3600	717.7210049629211
20250513 204003	1	1.75	0.6	5.0	0	3600	719.381007194519
20250513 204005	1	1.69	0.6	5.0	0	3600	721.041009426117
20250513 204006	1	1.75	0.6	5.0	0	3600	722.7010118961334
20250513 204008	1	1.75	0.6	5.0	0	3600	724.3610141277313
20250513 204010	1	1.69	0.6	5.0	0	3600	726.0210163593292
20250513 204011	1	1.69	0.6	5.0	0	3600	727.6810188293457
20250513 204013	1	1.75	0.6	5.0	0	3600	729.3410210609436
20250513 204015	1	1.69	0.6	5.0	0	3600	731.0010235309601
20250513 204016	1	1.69	0.6	5.0	0	3600	732.6610260009766
20250513 204018	1	1.69	0.6	5.0	0	3600	734.3210282325745
20250513 204020	1	1.69	0.6	5.0	0	3600	735.9810304641724
20250513 204021	1	1.69	0.6	5.0	0	3600	737.6410326957703
20250513 204023	1	1.69	0.6	5.0	0	3600	739.3010351657867
20250513 204025	1	1.69	0.6	5.0	0	3600	740.9610373973846
20250513 204026	1	1.69	0.6	5.0	0	3600	742.6210396289825
20250513 204028	1	1.69	0.6	5.0	0	3600	744.281042098999
20250513 204030	1	1.69	0.6	5.0	0	3600	745.9410443305969
20250513 204031	1	1.69	0.6	5.0	0	3600	747.6010465621948
20250513 204033	1	1.69	0.6	5.0	0	3600	749.2610490322113
20250513 204035	1	1.69	0.6	5.0	0	3600	750.9210515022278
20250513 204036	1	1.69	0.6	5.0	0	3600	752.5810537338257
20250513 204038	1	1.69	0.6	5.0	0	3600	754.2410562038422
20250513 204040	1	1.69	0.6	5.0	0	3600	755.9010584354401
20250513 204041	1	1.69	0.6	5.0	0	3600	757.561060667038
20250513 204043	1	1.69	0.6	5.0	0	3600	759.2210628986359
20250513 204045	1	1.69	0.6	5.0	0	3600	760.8810653686523
20250513 204046	1	1.69	0.6	5.0	0	3600	762.5410676002502
20250513 204048	1	1.69	0.6	5.0	0	3600	764.2010698318481
20250513 204050	1	1.69	0.6	5.0	0	3600	765.8610723018646
20250513 204051	1	1.69	0.6	5.0	0	3600	767.5110745429993
20250513 204053	1	1.69	0.6	5.0	0	3600	769.1710770130157
20250513 204055	1	1.69	0.6	4.9	0	3600	770.8310792446136
20250513 204056	1	1.69	0.6	4.9	0	3600	772.4910814762115
20250513 204058	1	1.69	0.6	4.9	0	3600	774.151083946228
20250513 204059	1	1.69	0.6	4.9	0	3600	775.8010864257812
20250513 204101	1	1.69	0.6	4.9	0	3600	777.4610886573792
20250513 204103	1	1.69	0.6	4.9	0	3600	779.121090888977
20250513 204104	1	1.69	0.6	4.9	0	3600	780.781093120575
20250513 204106	1	1.69	0.6	4.9	0	3600	782.4410955905914
20250513 204108	1	1.69	0.6	4.9	0	3600	784.1010978221893
20250513 204109	1	1.69	0.6	4.9	0	3600	785.7611000537872
20250513 204111	1	1.69	0.6	4.9	0	3600	787.4211025238037
20250513 204113	1	1.69	0.6	4.9	0	3600	789.0811047554016
20250513 204114	1	1.69	0.6	4.9	0	3600	790.7411069869995
20250513 204116	1	1.69	0.6	4.9	0	3600	792.401109457016
20250513 204118	1	1.69	0.6	4.9	0	3600	794.0611116886139
20250513 204119	1	1.69	0.6	4.9	0	3600	795.7211141586304
20250513 204121	1	1.69	0.6	4.9	0	3600	797.3811166286469
20250513 204123	1	1.69	0.6	4.9	0	3600	799.0411188602448
20250513 204124	1	1.63	0.6	4.9	0	3600	800.7011210918427
20250513 204126	1	1.63	0.6	4.9	0	3600	802.3611233234406
20250513 204128	1	1.69	0.6	4.9	0	3600	804.021125793457
20250513 204129	1	1.69	0.6	4.9	0	3600	805.6811280250549
20250513 204131	1	1.63	0.6	4.9	0	3600	807.3411302566528
20250513 204133	1	1.63	0.6	4.9	0	3600	809.0011327266693
20250513 204134	1	1.69	0.6	4.9	0	3600	810.6611349582672
20250513 204136	1	1.63	0.6	4.9	0	3600	812.3211371898651
20250513 204138	1	1.63	0.6	4.9	0	3600	813.9811396598816
20250513 204139	1	1.63	0.6	4.9	0	3600	815.6411421298981
20250513 204141	1	1.63	0.6	4.9	0	3600	817.301144361496
20250513 204143	1	1.69	0.6	4.9	0	3600	818.9611468315125
20250513 204144	1	1.63	0.6	4.9	0	3600	820.6211490631104
20250513 204146	1	1.63	0.6	4.9	0	3600	822.2811512947083
20250513 204148	1	1.63	0.6	4.9	0	3600	823.9411535263062
20250513 204149	1	1.63	0.6	4.9	0	3600	825.6011559963226
20250513 204151	1	1.63	0.6	4.9	0	3600	827.2611582279205
20250513 204153	1	1.63	0.6	4.9	0	3600	828.9211604595184
20250513 204154	1	1.63	0.6	4.9	0	3600	830.5811629295349
20250513 204156	1	1.63	0.6	4.9	0	3600	832.2411651611328
20250513 204158	1	1.63	0.6	4.9	0	3600	833.9011673927307
20250513 204159	1	1.63	0.6	4.9	0	3600	835.5611698627472
20250513 204201	1	1.63	0.6	4.9	0	3600	837.2211723327637
20250513 204203	1	1.63	0.6	4.9	0	3600	838.8811745643616
20250513 204204	1	1.63	0.6	4.9	0	3600	840.541177034378
20250513 204206	1	1.63	0.6	4.9	0	3600	842.201179265976
20250513 204208	1	1.63	0.6	4.9	0	3600	843.8611814975739
20250513 204209	1	1.63	0.6	4.9	0	3600	845.5211837291718
20250513 204211	1	1.63	0.6	4.9	0	3600	847.1811861991882
20250513 204213	1	1.63	0.6	4.9	0	3600	848.8411884307861
20250513 204214	1	1.63	0.6	4.9	0	3600	850.501190662384
20250513 204216	1	1.63	0.6	4.9	0	3600	852.1511931419373
20250513 204217	1	1.63	0.6	4.9	0	3600	853.8111956119537
20250513 204219	1	1.63	0.6	4.9	0	3600	855.4711978435516
20250513 204221	1	1.63	0.6	4.9	0	3600	857.1312000751495
20250513 204222	1	1.63	0.6	4.9	0	3600	858.7912023067474
20250513 204224	1	1.63	0.6	4.9	0	3600	860.4512047767639
20250513 204226	1	1.63	0.6	4.9	0	3600	862.1112070083618
20250513 204227	1	1.63	0.6	4.9	0	3600	863.7712092399597
20250513 204229	1	1.63	0.6	4.9	0	3600	865.4312117099762
20250513 204231	1	1.63	0.6	4.9	0	3600	867.0912139415741
20250513 204232	1	1.63	0.6	4.9	0	3600	868.751216173172
20250513 204234	1	1.63	0.6	4.9	0	3600	870.4112186431885
20250513 204236	1	1.63	0.6	4.9	0	3600	872.071221113205
20250513 204237	1	1.63	0.6	4.9	0	3600	873.7312233448029
20250513 204239	1	1.63	0.6	4.9	0	3600	875.3912258148193
20250513 204241	1	1.63	0.6	4.9	0	3600	877.0512280464172
20250513 204242	1	1.63	0.6	4.9	0	3600	878.7112302780151
20250513 204244	1	1.63	0.6	4.9	0	3600	880.371232509613
20250513 204246	1	1.63	0.6	4.9	0	3600	882.0312349796295
20250513 204247	1	1.63	0.6	4.9	0	3600	883.6912372112274
20250513 204249	1	1.63	0.6	4.9	0	3600	885.3512394428253
20250513 204251	1	1.63	0.6	4.9	0	3600	887.0112419128418
20250513 204252	1	1.63	0.6	4.9	0	3600	888.6712441444397
20250513 204254	1	1.63	0.6	4.9	0	3600	890.3312463760376
20250513 204256	1	1.63	0.6	4.9	0	3600	891.9912488460541
20250513 204257	1	1.63	0.6	4.9	0	3600	893.6512513160706
20250513 204259	1	1.63	0.6	4.9	0	3600	895.3112535476685
20250513 204301	1	1.63	0.6	4.9	0	3600	896.9712560176849
20250513 204302	1	1.63	0.6	4.9	0	3600	898.6312582492828
20250513 204304	1	1.63	0.6	4.9	0	3600	900.2912604808807
20250513 204306	1	1.63	0.6	4.9	0	3600	901.9512627124786
20250513 204307	1	1.63	0.6	4.9	0	3600	903.6112651824951
20250513 204309	1	1.63	0.6	4.9	0	3600	905.271267414093
20250513 204311	1	1.63	0.6	4.9	0	3600	906.9312696456909
20250513 204312	1	1.63	0.6	4.9	0	3600	908.5912721157074
20250513 204314	1	1.63	0.6	4.9	0	3600	910.2512743473053
20250513 204316	1	1.63	0.6	4.9	0	3600	911.9112765789032
20250513 204317	1	1.63	0.6	4.9	0	3600	913.5712792873383
20250513 204319	1	1.63	0.6	4.9	0	3600	915.2312815189362
20250513 204321	1	1.63	0.6	4.9	0	3600	916.8912837505341
20250513 204322	1	1.56	0.6	4.9	0	3600	918.5512862205505
20250513 204324	1	1.63	0.6	4.9	0	3600	920.2112884521484
20250513 204326	1	1.56	0.6	4.9	0	3600	921.8712906837463
20250513 204327	1	1.63	0.6	4.9	0	3600	923.5312929153442
20250513 204329	1	1.63	0.6	4.9	0	3600	925.1912953853607
20250513 204331	1	1.63	0.6	4.9	0	3600	926.8512976169586
20250513 204332	1	1.63	0.6	4.9	0	3600	928.5112998485565
20250513 204334	1	1.63	0.6	4.9	0	3600	930.171302318573
20250513 204336	1	1.63	0.6	4.9	0	3600	931.8313045501709
20250513 204337	1	1.63	0.6	4.9	0	3600	933.4913067817688
20250513 204339	1	1.63	0.6	4.9	0	3600	935.1513094902039
20250513 204340	1	1.56	0.6	4.9	0	3600	936.8113117218018
20250513 204342	1	1.56	0.6	4.9	0	3600	938.4713139533997
20250513 204344	1	1.63	0.6	4.9	0	3600	940.1313164234161
20250513 204345	1	1.63	0.6	4.9	0	3600	941.791318655014
20250513 204347	1	1.56	0.6	4.9	0	3600	943.4513208866119
20250513 204349	1	1.56	0.6	4.9	0	3600	945.1113233566284
20250513 204350	1	1.56	0.6	4.9	0	3600	946.7713255882263
20250513 204352	1	1.63	0.6	4.9	0	3600	948.4313278198242
20250513 204354	1	1.56	0.6	4.9	0	3600	950.0913300514221
20250513 204355	1	1.63	0.6	4.9	0	3600	951.7413325309753
20250513 204357	1	1.56	0.6	4.9	0	3600	953.4013350009918
20250513 204359	1	1.63	0.6	4.9	0	3600	955.0613372325897
20250513 204400	1	1.56	0.6	4.9	0	3600	956.7213394641876
20250513 204402	1	1.56	0.6	4.9	0	3600	958.3813416957855
20250513 204404	1	1.56	0.6	4.9	0	3600	960.041344165802
20250513 204405	1	1.56	0.6	4.9	0	3600	961.7013463973999
20250513 204407	1	1.56	0.6	4.9	0	3600	963.3613486289978
20250513 204409	1	1.56	0.6	4.9	0	3600	965.0213510990143
20250513 204410	1	1.56	0.6	4.9	0	3600	966.6813533306122
20250513 204412	1	1.56	0.6	4.9	0	3600	968.3413555622101
20250513 204414	1	1.56	0.6	4.9	0	3600	970.0013582706451
20250513 204415	1	1.56	0.6	4.9	0	3600	971.661360502243
20250513 204417	1	1.56	0.6	4.9	0	3600	973.3213627338409
20250513 204419	1	1.56	0.6	4.9	0	3600	974.9813652038574
20250513 204420	1	1.56	0.6	4.9	0	3600	976.6413674354553
20250513 204422	1	1.56	0.6	4.9	0	3600	978.3013696670532
20250513 204424	1	1.56	0.6	4.9	0	3600	979.9613718986511
20250513 204425	1	1.56	0.6	4.9	0	3600	981.6213743686676
20250513 204427	1	1.56	0.6	4.9	0	3600	983.2813766002655
20250513 204429	1	1.56	0.6	4.9	0	3600	984.9413788318634
20250513 204430	1	1.56	0.6	4.9	0	3600	986.6013813018799
20250513 204432	1	1.56	0.6	4.9	0	3600	988.2613835334778
20250513 204434	1	1.56	0.6	4.9	0	3600	989.9213860034943
20250513 204435	1	1.56	0.6	4.9	0	3600	991.5813884735107
20250513 204437	1	1.56	0.6	4.9	0	3600	993.2413907051086
20250513 204439	1	1.56	0.6	4.9	0	3600	994.9013929367065
20250513 204440	1	1.56	0.6	4.9	0	3600	996.561395406723
20250513 204442	1	1.56	0.6	4.9	0	3600	998.2213976383209
20250513 204444	1	1.56	0.6	4.9	0	3600	999.8813998699188
20250513 204445	1	1.56	0.6	4.9	0	3600	1001.5414021015167
20250513 204447	1	1.56	0.6	4.9	0	3600	1003.2014045715332
20250513 204449	1	1.56	0.6	4.9	0	3600	1004.8614068031311
20250513 204450	1	1.56	0.6	4.9	0	3600	1006.521409034729
20250513 204452	1	1.56	0.6	4.9	0	3600	1008.1814115047455
20250513 204454	1	1.56	0.6	4.9	0	3600	1009.8414137363434
20250513 204455	1	1.56	0.6	4.9	0	3600	1011.5014162063599
20250513 204457	1	1.56	0.6	4.9	0	3600	1013.1614186763763
20250513 204458	1	1.56	0.6	4.9	0	3600	1014.8214209079742
20250513 204500	1	1.56	0.6	4.9	0	3600	1016.4814231395721
20250513 204502	1	1.56	0.6	4.9	0	3600	1018.1414256095886
20250513 204503	1	1.56	0.6	4.9	0	3600	1019.8014278411865
20250513 204505	1	1.56	0.6	4.9	0	3600	1021.4614300727844
20250513 204507	1	1.56	0.6	4.9	0	3600	1023.1214323043823
20250513 204508	1	1.56	0.6	4.9	0	3600	1024.7814347743988
20250513 204510	1	1.56	0.6	4.9	0	3600	1026.4414370059967
20250513 204512	1	1.56	0.6	4.9	0	3600	1028.1014392375946
20250513 204513	1	1.56	0.6	4.9	0	3600	1029.761441707611
20250513 204515	1	1.56	0.6	4.9	0	3600	1031.4214441776276
20250513 204517	1	1.56	0.6	4.9	0	3600	1033.0814464092255
20250513 204518	1	1.56	0.6	4.9	0	3600	1034.741448879242
20250513 204520	1	1.56	0.6	4.9	0	3600	1036.4014511108398
20250513 204522	1	1.56	0.6	4.9	0	3600	1038.0614533424377
20250513 204523	1	1.56	0.6	4.9	0	3600	1039.711455821991
20250513 204525	1	1.56	0.6	4.9	0	3600	1041.3714580535889
20250513 204527	1	1.56	0.6	4.9	0	3600	1043.0314605236053
20250513 204528	1	1.56	0.6	4.9	0	3600	1044.6914627552032
20250513 204530	1	1.56	0.6	4.9	0	3600	1046.3514649868011
20250513 204532	1	1.56	0.6	4.9	0	3600	1048.0114674568176
20250513 204533	1	1.56	0.6	4.9	0	3600	1049.6714696884155
20250513 204535	1	1.56	0.6	4.9	0	3600	1051.3314719200134
20250513 204537	1	1.56	0.6	4.9	0	3600	1052.99147439003
20250513 204538	1	1.56	0.6	4.9	0	3600	1054.6514766216278
20250513 204540	1	1.56	0.6	4.9	0	3600	1056.3114788532257
20250513 204542	1	1.56	0.6	4.9	0	3600	1057.9714810848236
20250513 204543	1	1.56	0.6	4.9	0	3600	1059.63148355484
20250513 204545	1	1.56	0.6	4.9	0	3600	1061.2914860248566
20250513 204547	1	1.56	0.6	4.9	0	3600	1062.9514882564545
20250513 204548	1	1.56	0.6	4.9	0	3600	1064.611490726471
20250513 204550	1	1.56	0.6	4.9	0	3600	1066.2714927196503
20250513 204552	1	1.56	0.6	4.9	0	3600	1067.9314951896667
20250513 204553	1	1.56	0.6	4.9	0	3600	1069.5914976596832
20250513 204555	1	1.56	0.6	4.9	0	3600	1071.2514998912811
20250513 204557	1	1.56	0.6	4.9	0	3600	1072.911502122879
20250513 204558	1	1.56	0.6	4.9	0	3600	1074.5715045928955
20250513 204600	1	1.56	0.6	4.9	0	3600	1076.2215068340302
20250513 204602	1	1.56	0.6	4.9	0	3600	1077.8815093040466
20250513 204603	1	1.56	0.6	4.9	0	3600	1079.5415115356445
20250513 204605	1	1.56	0.6	4.9	0	3600	1081.2015137672424
20250513 204607	1	1.56	0.6	4.9	0	3600	1082.861516237259
20250513 204608	1	1.56	0.6	4.9	0	3600	1084.5215184688568
20250513 204610	1	1.56	0.6	4.9	0	3600	1086.1815207004547
20250513 204612	1	1.56	0.6	4.9	0	3600	1087.8415229320526
20250513 204613	1	1.56	0.6	4.9	0	3600	1089.501525402069
20250513 204615	1	1.56	0.6	4.9	0	3600	1091.161527633667
20250513 204616	1	1.56	0.6	4.9	0	3600	1092.821529865265
20250513 204618	1	1.56	0.6	4.9	0	3600	1094.4815323352814
20250513 204620	1	1.56	0.6	4.9	0	3600	1096.1415348052979
20250513 204621	1	1.56	0.6	4.9	0	3600	1097.8015370368958
20250513 204623	1	1.56	0.6	4.9	0	3600	1099.4615395069122
20250513 204625	1	1.56	0.6	4.9	0	3600	1101.1215417385101
20250513 204626	1	1.56	0.6	4.9	0	3600	1102.781543970108
20250513 204628	1	1.56	0.6	4.9	0	3600	1104.4415464401245
20250513 204630	1	1.56	0.6	4.9	0	3600	1106.1015486717224
20250513 204631	1	1.56	0.6	4.9	0	3600	1107.7615509033203
20250513 204633	1	1.56	0.6	4.9	0	3600	1109.4215533733368
20250513 204635	1	1.56	0.6	4.9	0	3600	1111.0815556049347
20250513 204636	1	1.56	0.6	4.9	0	3600	1112.7415578365326
20250513 204638	1	1.56	0.6	4.9	0	3600	1114.4015600681305
20250513 204640	1	1.56	0.6	4.9	0	3600	1116.061562538147
20250513 204641	1	1.56	0.6	4.9	0	3600	1117.7215650081635
20250513 204643	1	1.56	0.6	4.9	0	3600	1119.3815672397614
20250513 204645	1	1.56	0.6	4.9	0	3600	1121.0415697097778
20250513 204646	1	1.56	0.6	4.9	0	3600	1122.7015719413757
20250513 204648	1	1.5	0.6	4.9	0	3600	1124.3615741729736
20250513 204650	1	1.56	0.6	4.9	0	3600	1126.02157664299
20250513 204651	1	1.56	0.6	4.9	0	3600	1127.681578874588
20250513 204653	1	1.56	0.6	4.9	0	3600	1129.341581106186
20250513 204655	1	1.56	0.6	4.9	0	3600	1131.0015835762024
20250513 204656	1	1.56	0.6	4.9	0	3600	1132.6615858078003
20250513 204658	1	1.56	0.6	4.9	0	3600	1134.3215880393982
20250513 204700	1	1.56	0.6	4.9	0	3600	1135.981590270996
20250513 204701	1	1.5	0.6	4.9	0	3600	1137.6415929794312
20250513 204703	1	1.56	0.6	4.9	0	3600	1139.301595211029
20250513 204705	1	1.56	0.6	4.9	0	3600	1140.961597442627
20250513 204706	1	1.56	0.6	4.9	0	3600	1142.6215999126434
20250513 204708	1	1.56	0.6	4.8	0	3600	1144.2816021442413
20250513 204710	1	1.56	0.6	4.9	0	3600	1145.9416043758392
20250513 204711	1	1.56	0.6	4.9	0	3600	1147.6016068458557
20250513 204713	1	1.5	0.6	4.9	0	3600	1149.2616090774536
20250513 204715	1	1.56	0.6	4.9	0	3600	1150.9216113090515
20250513 204716	1	1.5	0.6	4.9	0	3600	1152.581613779068
20250513 204718	1	1.56	0.6	4.9	0	3600	1154.241616010666
20250513 204720	1	1.56	0.6	4.9	0	3600	1155.9016182422638
20250513 204721	1	1.56	0.6	4.9	0	3600	1157.5616204738617
20250513 204723	1	1.56	0.6	4.9	0	3600	1159.2216231822968
20250513 204725	1	1.56	0.6	4.8	0	3600	1160.8816254138947
20250513 204726	1	1.56	0.6	4.8	0	3600	1162.5416276454926
20250513 204728	1	1.56	0.6	4.8	0	3600	1164.1916298866272
20250513 204730	1	1.5	0.6	4.9	0	3600	1165.851632118225
20250513 204731	1	1.56	0.6	4.9	0	3600	1167.5116345882416
20250513 204733	1	1.5	0.6	4.9	0	3600	1169.1716368198395
20250513 204735	1	1.56	0.6	4.9	0	3600	1170.8316390514374
20250513 204736	1	1.56	0.6	4.9	0	3600	1172.4916415214539
20250513 204738	1	1.56	0.6	4.9	0	3600	1174.1516439914703
20250513 204739	1	1.56	0.6	4.9	0	3600	1175.8116462230682
20250513 204741	1	1.56	0.6	4.9	0	3600	1177.4716486930847
20250513 204743	1	1.56	0.6	4.9	0	3600	1179.1316509246826
20250513 204744	1	1.5	0.6	4.9	0	3600	1180.7916531562805
20250513 204746	1	1.56	0.6	4.9	0	3600	1182.451655626297
20250513 204748	1	1.56	0.6	4.9	0	3600	1184.111657857895
20250513 204749	1	1.56	0.6	4.9	0	3600	1185.7716600894928
20250513 204751	1	1.56	0.6	4.9	0	3600	1187.4316623210907
20250513 204753	1	1.5	0.6	4.9	0	3600	1189.0916647911072
20250513 204754	1	1.56	0.6	4.9	0	3600	1190.751667022705
20250513 204756	1	1.5	0.6	4.9	0	3600	1192.411669254303
20250513 204758	1	1.5	0.6	4.9	0	3600	1194.071671962738
20250513 204759	1	1.5	0.6	4.8	0	3600	1195.731674194336
20250513 204801	1	1.5	0.6	4.8	0	3600	1197.3916764259338
20250513 204803	1	1.5	0.6	4.8	0	3600	1199.0516788959503
20250513 204804	1	1.56	0.6	4.8	0	3600	1200.7116811275482
20250513 204806	1	1.5	0.6	4.9	0	3600	1202.3716833591461
20250513 204808	1	1.5	0.6	4.9	0	3600	1204.0316858291626
20250513 204809	1	1.5	0.6	4.9	0	3600	1205.6916880607605
20250513 204811	1	1.5	0.6	4.9	0	3600	1207.3516902923584
20250513 204813	1	1.5	0.6	4.9	0	3600	1209.0116927623749
20250513 204814	1	1.5	0.6	4.9	0	3600	1210.6716949939728
20250513 204816	1	1.5	0.6	4.9	0	3600	1212.3316972255707
20250513 204818	1	1.5	0.6	4.9	0	3600	1213.9916994571686
20250513 204819	1	1.5	0.6	4.9	0	3600	1215.6517021656036
20250513 204821	1	1.5	0.6	4.9	0	3600	1217.3117043972015
20250513 204823	1	1.5	0.6	4.9	0	3600	1218.9717066287994
20250513 204824	1	1.5	0.6	4.9	0	3600	1220.631709098816
20250513 204826	1	1.5	0.6	4.9	0	3600	1222.2917113304138
20250513 204828	1	1.5	0.6	4.9	0	3600	1223.9517135620117
20250513 204829	1	1.5	0.6	4.9	0	3600	1225.6117160320282
20250513 204831	1	1.5	0.6	4.9	0	3600	1227.271718263626
20250513 204833	1	1.5	0.6	4.9	0	3600	1228.931720495224
20250513 204834	1	1.5	0.6	4.9	0	3600	1230.5917229652405
20250513 204836	1	1.5	0.6	4.9	0	3600	1232.2517251968384
20250513 204838	1	1.5	0.6	4.9	0	3600	1233.9117274284363
20250513 204839	1	1.5	0.6	4.9	0	3600	1235.5717301368713
20250513 204841	1	1.5	0.6	4.9	0	3600	1237.2317323684692
20250513 204843	1	1.5	0.6	4.9	0	3600	1238.8917346000671
20250513 204844	1	1.5	0.6	4.9	0	3600	1240.551736831665
20250513 204846	1	1.5	0.6	4.9	0	3600	1242.2117393016815
20250513 204848	1	1.5	0.6	4.9	0	3600	1243.8717415332794
20250513 204849	1	1.5	0.6	4.9	0	3600	1245.5317437648773
20250513 204851	1	1.5	0.6	4.9	0	3600	1247.1917462348938
20250513 204853	1	1.56	0.6	4.9	0	3600	1248.8517484664917
20250513 204854	1	1.5	0.6	4.9	0	3600	1250.5117506980896
20250513 204856	1	1.5	0.6	4.9	0	3600	1252.171753168106
20250513 204858	1	1.5	0.6	4.9	0	3600	1253.831755399704
20250513 204859	1	1.5	0.6	4.9	0	3600	1255.4917576313019
20250513 204901	1	1.56	0.6	4.9	0	3600	1257.151760339737
20250513 204902	1	1.5	0.6	4.9	0	3600	1258.8117625713348
20250513 204904	1	1.5	0.6	4.9	0	3600	1260.4717648029327
20250513 204906	1	1.5	0.6	4.9	0	3600	1262.1317670345306
20250513 204907	1	1.5	0.6	4.9	0	3600	1263.7917695045471
20250513 204909	1	1.5	0.6	4.9	0	3600	1265.451771736145
20250513 204911	1	1.5	0.6	4.9	0	3600	1267.111773967743
20250513 204912	1	1.5	0.6	4.9	0	3600	1268.7717764377594
20250513 204914	1	1.5	0.6	4.9	0	3600	1270.421778678894
20250513 204916	1	1.5	0.6	4.9	0	3600	1272.0817811489105
20250513 204917	1	1.5	0.6	4.9	0	3600	1273.7417833805084
20250513 204919	1	1.5	0.6	4.9	0	3600	1275.4017856121063
20250513 204921	1	1.5	0.6	4.9	0	3600	1277.0617880821228
20250513 204922	1	1.5	0.6	4.9	0	3600	1278.7217903137207
20250513 204924	1	1.5	0.6	4.9	0	3600	1280.3817925453186
20250513 204926	1	1.5	0.6	4.9	0	3600	1282.041795015335
20250513 204927	1	1.5	0.6	4.9	0	3600	1283.701797246933
20250513 204929	1	1.5	0.6	4.9	0	3600	1285.3617994785309
20250513 204931	1	1.5	0.6	4.9	0	3600	1287.0218019485474
20250513 204932	1	1.5	0.6	4.9	0	3600	1288.6818041801453
20250513 204934	1	1.5	0.6	4.9	0	3600	1290.3418064117432
20250513 204936	1	1.5	0.6	4.9	0	3600	1292.0018088817596
20250513 204937	1	1.5	0.6	4.9	0	3600	1293.6618113517761
20250513 204939	1	1.5	0.6	4.9	0	3600	1295.321813583374
20250513 204941	1	1.5	0.6	4.9	0	3600	1296.981815814972
20250513 204942	1	1.5	0.6	4.9	0	3600	1298.6418182849884
20250513 204944	1	1.5	0.6	4.9	0	3600	1300.3018205165863
20250513 204946	1	1.5	0.6	4.9	0	3600	1301.9618227481842
20250513 204947	1	1.5	0.6	4.9	0	3600	1303.6218252182007
20250513 204949	1	1.5	0.6	4.9	0	3600	1305.2818274497986
20250513 204951	1	1.5	0.6	4.9	0	3600	1306.9418296813965
20250513 204952	1	1.5	0.6	4.9	0	3600	1308.601832151413
20250513 204954	1	1.5	0.6	4.9	0	3600	1310.2618343830109
20250513 204956	1	1.5	0.6	4.9	0	3600	1311.9218368530273
20250513 204957	1	1.5	0.6	4.9	0	3600	1313.5818393230438
20250513 204959	1	1.5	0.6	4.9	0	3600	1315.2418415546417
20250513 205001	1	1.5	0.6	4.9	0	3600	1316.9018437862396
20250513 205002	1	1.5	0.6	4.9	0	3600	1318.5618460178375
20250513 205004	1	1.5	0.6	4.9	0	3600	1320.221848487854
20250513 205006	1	1.5	0.6	4.9	0	3600	1321.881850719452
20250513 205007	1	1.5	0.6	4.9	0	3600	1323.5418529510498
20250513 205009	1	1.5	0.6	4.9	0	3600	1325.2018554210663
