eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar	sp	pres_gro	time_gro	rep	remarks
K562 1b 6hrs 2	P-PE 36:2_23.87 | P-18:1	17.91163274386884	NA	P-PE	2	NA	36	2	23.87	NA	18	1	NA	18	1	NA	NA	NA	FALSE	TRUE	P-18:1	3.385859176433687e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:3_19.89 | P-18:1/18:2	7.696165999758214	NA	P-PE	2	NA	36	3	19.89	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	P-18:1/18:2	1.4548162440723334e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:3_20.53 | P-16:0/20:3	27.48175716104365	NA	P-PE	2	NA	36	3	20.53	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	P-16:0/20:3	5.194912211456136e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:3_20.53 | P-18:1/18:2	11.713276678107126	NA	P-PE	2	NA	36	3	20.53	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	P-18:1/18:2	2.2141758874690627e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:3_21.01 | P-16:0/20:3	8.899078520058115	NA	P-PE	2	NA	36	3	21.01	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	P-16:0/20:3	1.6822043584640016e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:3_21.76 | P-16:0/20:3	13.096367355610472	NA	P-PE	2	NA	36	3	21.76	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	P-16:0/20:3	2.4756233126831356e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:4_19.01 | P-16:0/20:4	466.4470760454678	NA	P-PE	2	NA	36	4	19.01	NA	16	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-16:0/20:4	0.00881730959613278	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:5_16.44 | P-16:0/20:5	29.297965675087145	NA	P-PE	2	NA	36	5	16.44	NA	16	0	NA	20	5	NA	NA	NA	TRUE	TRUE	P-16:0/20:5	5.53823246324592e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 36:6_14.52 | P-14:0/22:6	3.7247853096654326	NA	P-PE	2	NA	36	6	14.52	NA	14	0	NA	22	6	NA	NA	NA	TRUE	TRUE	P-14:0/22:6	7.041009996865335e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:0_26.62 | P-19:0/18:0	0.4779901970102613	NA	P-PE	2	NA	37	0	26.62	NA	19	0	NA	18	0	NA	NA	NA	TRUE	TRUE	P-19:0/18:0	9.035510709354627e-6	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:1_26.25 | P-19:0/18:1	1.424022208570186	NA	P-PE	2	NA	37	1	26.25	NA	19	0	NA	18	1	NA	NA	NA	TRUE	TRUE	P-19:0/18:1	2.691847656369096e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:1_26.51 | P-17:0/20:1	0.538128773318339	NA	P-PE	2	NA	37	1	26.51	NA	17	0	NA	20	1	NA	NA	NA	TRUE	TRUE	P-17:0/20:1	1.0172318019788468e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:1_26.51 | P-19:0/18:1	1.2779216690586113	NA	P-PE	2	NA	37	1	26.51	NA	19	0	NA	18	1	NA	NA	NA	TRUE	TRUE	P-19:0/18:1	2.4156719109968577e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:1_26.51 | P-18:0/19:1	0.5554961613828304	NA	P-PE	2	NA	37	1	26.51	NA	18	0	NA	19	1	NA	NA	NA	TRUE	TRUE	P-18:0/19:1	1.0500616009646326e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:2_24.51 | P-19:1/18:1	1.9663198756245843	NA	P-PE	2	NA	37	2	24.51	NA	19	1	NA	18	1	NA	NA	NA	TRUE	TRUE	P-19:1/18:1	3.71695997226516e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:2_24.91 | P-16:0/21:2	1.489498497807911	NA	P-PE	2	NA	37	2	24.91	NA	16	0	NA	21	2	NA	NA	NA	TRUE	TRUE	P-16:0/21:2	2.815618335415798e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:2_25.46 | P-18:0/19:2	5.54847569176603	NA	P-PE	2	NA	37	2	25.46	NA	18	0	NA	19	2	NA	NA	NA	TRUE	TRUE	P-18:0/19:2	1.048835558702254e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:2_24.91 | P-17:0/20:2	0.5011061096194208	NA	P-PE	2	NA	37	2	24.91	NA	17	0	NA	20	2	NA	NA	NA	TRUE	TRUE	P-17:0/20:2	9.4724738045038e-6	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:3_22.53 | P-18:1/19:2	2.0083431837702643	NA	P-PE	2	NA	37	3	22.53	NA	18	1	NA	19	2	NA	NA	NA	TRUE	TRUE	P-18:1/19:2	3.796397176870561e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:3_22.53 | P-16:0/21:3	0.5694086949115015	NA	P-PE	2	NA	37	3	22.53	NA	16	0	NA	21	3	NA	NA	NA	TRUE	TRUE	P-16:0/21:3	1.0763606435974805e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:3_23.85 | P-18:0/19:3	0.5636433421394993	NA	P-PE	2	NA	37	3	23.85	NA	18	0	NA	19	3	NA	NA	NA	TRUE	TRUE	P-18:0/19:3	1.065462322451887e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:4_20.35 | P-17:0/20:4	2.3925357394584195	NA	P-PE	2	NA	37	4	20.35	NA	17	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-17:0/20:4	4.5226413494681275e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 37:4_21.03 | P-17:0/20:4	3.3847486937328397	NA	P-PE	2	NA	37	4	21.03	NA	17	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-17:0/20:4	6.39823437007446e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:0_27.23 | P-18:0/20:0	38.19402490849875	NA	P-PE	2	NA	38	0	27.23	NA	18	0	NA	20	0	NA	NA	NA	TRUE	TRUE	P-18:0/20:0	7.219866082037856e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:0_27.23 | P-22:0/16:0	10.009956996527928	NA	P-PE	2	NA	38	0	27.23	NA	22	0	NA	16	0	NA	NA	NA	TRUE	TRUE	P-22:0/16:0	1.8921951581439176e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:1_27.10 | P-16:0/22:1	60.997751766906944	NA	P-PE	2	NA	38	1	27.1	NA	16	0	NA	22	1	NA	NA	NA	TRUE	TRUE	P-16:0/22:1	0.00115304841560299	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:1_27.10 | P-18:0/20:1	115.24154277851969	NA	P-PE	2	NA	38	1	27.1	NA	18	0	NA	20	1	NA	NA	NA	TRUE	TRUE	P-18:0/20:1	0.00217842583477817	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:1_26.23 | P-18:0/20:1	18.271815355534567	NA	P-PE	2	NA	38	1	26.23	NA	18	0	NA	20	1	NA	NA	NA	TRUE	TRUE	P-18:0/20:1	3.45394496282397e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:2_25.96 | P-16:0/22:2	117.73876359398548	NA	P-PE	2	NA	38	2	25.96	NA	16	0	NA	22	2	NA	NA	NA	TRUE	TRUE	P-16:0/22:2	0.00222563112384664	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:2_25.96 | P-20:1/18:1	11.21889042454369	NA	P-PE	2	NA	38	2	25.96	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	P-20:1/18:1	2.120721412532744e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:2_25.96 | P-18:1/20:1	5.908398889386266	NA	P-PE	2	NA	38	2	25.96	NA	18	1	NA	20	1	NA	NA	NA	TRUE	TRUE	P-18:1/20:1	1.1168723077189496e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:2_26.33 | P-18:0/20:2	72.62338613959383	NA	P-PE	2	NA	38	2	26.33	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	P-18:0/20:2	0.00137280929047967	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:3_24.46 | P-18:0/20:3	40.93411461991402	NA	P-PE	2	NA	38	3	24.46	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	P-18:0/20:3	7.737828795226169e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:3_24.46 | P-18:1/20:2	29.148340527315874	NA	P-PE	2	NA	38	3	24.46	NA	18	1	NA	20	2	NA	NA	NA	TRUE	TRUE	P-18:1/20:2	5.509948627436478e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:3_24.85 | P-18:0/20:3	14.351210103197094	NA	P-PE	2	NA	38	3	24.85	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	P-18:0/20:3	2.712827865313982e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:3_25.33 | P-18:0/20:3	13.15338734570291	NA	P-PE	2	NA	38	3	25.33	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	P-18:0/20:3	2.4864018753890244e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:4_19.96 | P-18:0/20:4	29.370684106445495	NA	P-PE	2	NA	38	4	19.96	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-18:0/20:4	5.551978522671731e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:4_21.21 | P-18:1/20:3	12.67243666352015	NA	P-PE	2	NA	38	4	21.21	NA	18	1	NA	20	3	NA	NA	NA	TRUE	TRUE	P-18:1/20:3	2.395487143942336e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:4_21.89 | P-16:0/22:4	64.00733663310535	NA	P-PE	2	NA	38	4	21.89	NA	16	0	NA	22	4	NA	NA	NA	TRUE	TRUE	P-16:0/22:4	0.00120993898879745	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:4_23.07 | P-18:0/20:4	358.8297925674856	NA	P-PE	2	NA	38	4	23.07	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-18:0/20:4	0.00678300612409717	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_18.75 | P-23:5/15:0	3.1131737160739115	NA	P-PE	2	NA	38	5	18.75	NA	23	5	NA	15	0	NA	NA	NA	TRUE	TRUE	P-23:5/15:0	5.8848726663453534e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_18.75 | P-22:5/16:0	3.640604890821585	NA	P-PE	2	NA	38	5	18.75	NA	22	5	NA	16	0	NA	NA	NA	TRUE	TRUE	P-22:5/16:0	6.881882658953589e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_18.75 | P-18:1/20:4	1.3184449464056898	NA	P-PE	2	NA	38	5	18.75	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	P-18:1/20:4	2.4922735879220047e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_18.75 | P-20:5/18:0	1.427788551254886	NA	P-PE	2	NA	38	5	18.75	NA	20	5	NA	18	0	NA	NA	NA	TRUE	TRUE	P-20:5/18:0	2.698967222811162e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_19.39 | P-18:1/20:4	161.8055668003577	NA	P-PE	2	NA	38	5	19.39	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	P-18:1/20:4	0.00305863162215948	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_19.39 | P-16:0/22:5	107.67817578763712	NA	P-PE	2	NA	38	5	19.39	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-16:0/22:5	0.00203545452726529	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_20.64 | P-18:0/20:5	11.98854318461246	NA	P-PE	2	NA	38	5	20.64	NA	18	0	NA	20	5	NA	NA	NA	TRUE	TRUE	P-18:0/20:5	2.266209872329262e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_20.64 | P-16:0/22:5	8.332461972475965	NA	P-PE	2	NA	38	5	20.64	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-16:0/22:5	1.5750960973365006e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:5_20.64 | P-18:1/20:4	4.910575096985463	NA	P-PE	2	NA	38	5	20.64	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	P-18:1/20:4	9.282523816476884e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:6_17.01 | P-18:1/20:5	8.379549624610496	NA	P-PE	2	NA	38	6	17.01	NA	18	1	NA	20	5	NA	NA	NA	TRUE	TRUE	P-18:1/20:5	1.5839971373118202e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 38:6_18.14 | P-16:0/22:6	173.10804962291755	NA	P-PE	2	NA	38	6	18.14	NA	16	0	NA	22	6	NA	NA	NA	TRUE	TRUE	P-16:0/22:6	0.00327228392135788	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:2_26.69 | P-17:0/22:2	3.171765128699265	NA	P-PE	2	NA	39	2	26.69	NA	17	0	NA	22	2	NA	NA	NA	TRUE	TRUE	P-17:0/22:2	5.995628773806116e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:3_21.12 | P-21:3/18:0	6.887216341132719	NA	P-PE	2	NA	39	3	21.12	NA	21	3	NA	18	0	NA	NA	NA	TRUE	TRUE	P-21:3/18:0	1.301899440557166e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:3_25.85 | P-18:0/21:3	0.7377216259698391	NA	P-PE	2	NA	39	3	25.85	NA	18	0	NA	21	3	NA	NA	NA	TRUE	TRUE	P-18:0/21:3	1.3945247608979508e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:4_17.57 | P-19:0/20:4	1.11584365599996	NA	P-PE	2	NA	39	4	17.57	NA	19	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-19:0/20:4	2.109293740084092e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:4_17.57 | P-21:3/18:1	0.8766049697091993	NA	P-PE	2	NA	39	4	17.57	NA	21	3	NA	18	1	NA	NA	NA	TRUE	TRUE	P-21:3/18:1	1.6570577474648343e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:4_24.91 | P-19:0/20:4	0.4809027708172832	NA	P-PE	2	NA	39	4	24.91	NA	19	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-19:0/20:4	9.090567469911094e-6	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:5_21.44 | P-17:0/22:5	0.1319713300290234	NA	P-PE	2	NA	39	5	21.44	NA	17	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-17:0/22:5	2.4946711737257996e-6	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:5_21.44 | P-19:1/20:4	0.08598089005256834	NA	P-PE	2	NA	39	5	21.44	NA	19	1	NA	20	4	NA	NA	NA	TRUE	TRUE	P-19:1/20:4	1.625307919972146e-6	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 39:6_20.23 | P-17:0/22:6	0.9451625587675978	NA	P-PE	2	NA	39	6	20.23	NA	17	0	NA	22	6	NA	NA	NA	TRUE	TRUE	P-17:0/22:6	1.786653047539868e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:1_27.96 | P-18:0/22:1	31.33140684572353	NA	P-PE	2	NA	40	1	27.96	NA	18	0	NA	22	1	NA	NA	NA	TRUE	TRUE	P-18:0/22:1	5.922616485952838e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:1_27.96 | P-22:0/18:1	9.878419963408888	NA	P-PE	2	NA	40	1	27.96	NA	22	0	NA	18	1	NA	NA	NA	TRUE	TRUE	P-22:0/18:1	1.867330542115018e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:2_27.28 | P-18:0/22:2	118.65993871452685	NA	P-PE	2	NA	40	2	27.28	NA	18	0	NA	22	2	NA	NA	NA	TRUE	TRUE	P-18:0/22:2	0.00224304421666508	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:3_26.21 | P-18:1/22:2	18.343757005283045	NA	P-PE	2	NA	40	3	26.21	NA	18	1	NA	22	2	NA	NA	NA	TRUE	TRUE	P-18:1/22:2	3.467544186214258e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:3_26.60 | P-18:0/22:3	3.5069139818923527	NA	P-PE	2	NA	40	3	26.6	NA	18	0	NA	22	3	NA	NA	NA	TRUE	TRUE	P-18:0/22:3	6.629164999275831e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:3_26.60 | P-18:1/22:2	1.079111370948043	NA	P-PE	2	NA	40	3	26.6	NA	18	1	NA	22	2	NA	NA	NA	TRUE	TRUE	P-18:1/22:2	2.0398582250794745e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:3_26.60 | P-20:0/20:3	0.7749192396892253	NA	P-PE	2	NA	40	3	26.6	NA	20	0	NA	20	3	NA	NA	NA	TRUE	TRUE	P-20:0/20:3	1.4648398927199398e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:3_26.60 | P-20:1/20:2	1.2929499569396714	NA	P-PE	2	NA	40	3	26.6	NA	20	1	NA	20	2	NA	NA	NA	TRUE	TRUE	P-20:1/20:2	2.4440800785580153e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:4_24.98 | P-16:0/24:4	3.815875590068861	NA	P-PE	2	NA	40	4	24.98	NA	16	0	NA	24	4	NA	NA	NA	TRUE	TRUE	P-16:0/24:4	7.213199135732889e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:4_24.98 | P-18:0/22:4	2.145239064115872	NA	P-PE	2	NA	40	4	24.98	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	P-18:0/22:4	4.055173235598542e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:4_24.98 | P-18:1/22:3	0.7867520499791638	NA	P-PE	2	NA	40	4	24.98	NA	18	1	NA	22	3	NA	NA	NA	TRUE	TRUE	P-18:1/22:3	1.487207607531925e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:4_24.98 | P-20:1/20:3	0.4996869178405987	NA	P-PE	2	NA	40	4	24.98	NA	20	1	NA	20	3	NA	NA	NA	TRUE	TRUE	P-20:1/20:3	9.445646638180346e-6	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:4_25.41 | P-18:0/22:4	50.63560116374429	NA	P-PE	2	NA	40	4	25.41	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	P-18:0/22:4	9.571713383481782e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:4_26.03 | P-20:0/20:4	8.411238438561245	NA	P-PE	2	NA	40	4	26.03	NA	20	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-20:0/20:4	1.5899873149265422e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:5_22.51 | P-18:1/22:4	5.432396677250176	NA	P-PE	2	NA	40	5	22.51	NA	18	1	NA	22	4	NA	NA	NA	TRUE	TRUE	P-18:1/22:4	1.0268929919854136e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:5_22.51 | P-16:0/24:5	4.120251436370939	NA	P-PE	2	NA	40	5	22.51	NA	16	0	NA	24	5	NA	NA	NA	TRUE	TRUE	P-16:0/24:5	7.788564747022249e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:5_23.39 | P-18:0/22:5	90.66146653814975	NA	P-PE	2	NA	40	5	23.39	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-18:0/22:5	0.00171378546454512	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:5_24.58 | P-18:0/22:5	18.391083323801027	NA	P-PE	2	NA	40	5	24.58	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-18:0/22:5	3.4764903416056907e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:5_22.87 | P-22:5/18:0	7.237281501225265	NA	P-PE	2	NA	40	5	22.87	NA	22	5	NA	18	0	NA	NA	NA	TRUE	TRUE	P-22:5/18:0	1.368072711950015e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:5_22.87 | P-18:1/22:4	4.569955216638454	NA	P-PE	2	NA	40	5	22.87	NA	18	1	NA	22	4	NA	NA	NA	TRUE	TRUE	P-18:1/22:4	8.638645637396066e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:5_22.87 | P-24:5/16:0	6.040239680953098	NA	P-PE	2	NA	40	5	22.87	NA	24	5	NA	16	0	NA	NA	NA	TRUE	TRUE	P-24:5/16:0	1.1417943436013368e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:6_22.28 | P-18:0/22:6	123.87008146750831	NA	P-PE	2	NA	40	6	22.28	NA	18	0	NA	22	6	NA	NA	NA	TRUE	TRUE	P-18:0/22:6	0.00234153222109756	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 40:7_18.76 | P-18:1/22:6	57.52751318303874	NA	P-PE	2	NA	40	7	18.76	NA	18	1	NA	22	6	NA	NA	NA	TRUE	TRUE	P-18:1/22:6	0.00108745004541741	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:1_28.64 | P-24:0/18:1	2.8584384987540146	NA	P-PE	2	NA	42	1	28.64	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	P-24:0/18:1	5.4033433800670626e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:2_27.96 | P-24:1/18:1	10.705041506580535	NA	P-PE	2	NA	42	2	27.96	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	P-24:1/18:1	2.023587884893752e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:2_27.96 | P-18:0/24:2	9.44353417689368	NA	P-PE	2	NA	42	2	27.96	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	P-18:0/24:2	1.785123517661755e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:3_27.26 | P-18:1/24:2	5.809708959163919	NA	P-PE	2	NA	42	3	27.26	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	P-18:1/24:2	1.0982168221670078e-4	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:3_27.26 | P-24:2/18:1	3.1592948325142323	NA	P-PE	2	NA	42	3	27.26	NA	24	2	NA	18	1	NA	NA	NA	TRUE	TRUE	P-24:2/18:1	5.9720560111357825e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:4_26.71 | P-18:0/24:4	1.470757773209635	NA	P-PE	2	NA	42	4	26.71	NA	18	0	NA	24	4	NA	NA	NA	TRUE	TRUE	P-18:0/24:4	2.7801925005622948e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:4_26.96 | P-20:0/22:4	0.8256664319268697	NA	P-PE	2	NA	42	4	26.96	NA	20	0	NA	22	4	NA	NA	NA	TRUE	TRUE	P-20:0/22:4	1.5607679686095527e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:4_27.28 | P-22:0/20:4	2.657835999335364	NA	P-PE	2	NA	42	4	27.28	NA	22	0	NA	20	4	NA	NA	NA	TRUE	TRUE	P-22:0/20:4	5.024141872764684e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:5_25.73 | P-18:0/24:5	0.7577557953242464	NA	P-PE	2	NA	42	5	25.73	NA	18	0	NA	24	5	NA	NA	NA	TRUE	TRUE	P-18:0/24:5	1.4323956111553433e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:5_26.10 | P-24:4/18:1	1.6843690514144347	NA	P-PE	2	NA	42	5	26.1	NA	24	4	NA	18	1	NA	NA	NA	TRUE	TRUE	P-24:4/18:1	3.1839846711822635e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:5_26.10 | P-22:1/20:4	1.3768126871646904	NA	P-PE	2	NA	42	5	26.1	NA	22	1	NA	20	4	NA	NA	NA	TRUE	TRUE	P-22:1/20:4	2.6026068855518436e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:5_26.10 | P-20:0/22:5	1.5429157599612142	NA	P-PE	2	NA	42	5	26.1	NA	20	0	NA	22	5	NA	NA	NA	TRUE	TRUE	P-20:0/22:5	2.9165936791089264e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:5_26.10 | P-26:5/16:0	0.7846264893222472	NA	P-PE	2	NA	42	5	26.1	NA	26	5	NA	16	0	NA	NA	NA	TRUE	TRUE	P-26:5/16:0	1.4831896326447662e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:6_23.66 | P-20:1/22:5	0.6255212919269751	NA	P-PE	2	NA	42	6	23.66	NA	20	1	NA	22	5	NA	NA	NA	TRUE	TRUE	P-20:1/22:5	1.182431013750308e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:6_25.60 | P-20:0/22:6	1.5626101480079695	NA	P-PE	2	NA	42	6	25.6	NA	20	0	NA	22	6	NA	NA	NA	TRUE	TRUE	P-20:0/22:6	2.9538222363520837e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 42:7_22.53 | P-20:1/22:6	1.6896885322691986	NA	P-PE	2	NA	42	7	22.53	NA	20	1	NA	22	6	NA	NA	NA	TRUE	TRUE	P-20:1/22:6	3.194040154857882e-5	Homo_sapi	1	6	2	NA
K562 1b 6hrs 2	P-PE 44:2_28.58 | P-26:1/18:1	0.6565761195459924	NA	P-PE	2	NA	44	2	28.58	NA	26	1	NA	18	1	NA	NA	NA	TRUE	TRUE	P-26:1/18:1	1.2411343573092069e-5	Homo_sapi	1	6	2	NA
