eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar
K562 1b 6hrs 1	PC 40:2_26.71 | 16:0/24:2	48.36013654569701		PC	2	NA	40	2	26.71	NA	16	0	NA	24	2	NA	NA	NA	TRUE	TRUE	16:0/24:2	0.0012102338809425698
K562 1b 6hrs 1	PC 40:2_26.71 | 18:0/22:2	34.89863992273746		PC	2	NA	40	2	26.71	NA	18	0	NA	22	2	NA	NA	NA	TRUE	TRUE	18:0/22:2	8.733539532793129e-4
K562 1b 6hrs 1	PC 40:2_26.71 | 20:1/20:1	11.723828476524922		PC	2	NA	40	2	26.71	NA	20	1	NA	20	1	NA	NA	NA	TRUE	TRUE	20:1/20:1	2.933940110620354e-4
K562 1b 6hrs 1	PC 40:3_24.92 | 18:1_22:2	45.918607697454554		PC	2	NA	40	3	24.92	NA	18	1	NA	22	2	NA	NA	NA	FALSE	TRUE	18:1_22:2	0.0011491335378810978
K562 1b 6hrs 1	PC 40:3_25.53 | 18:1_22:2	3.8475058797888293		PC	2	NA	40	3	25.53	NA	18	1	NA	22	2	NA	NA	NA	FALSE	TRUE	18:1_22:2	9.628554229672676e-5
K562 1b 6hrs 1	PC 40:3_25.53 | 20:1_20:2	1.322425956916747		PC	2	NA	40	3	25.53	NA	20	1	NA	20	2	NA	NA	NA	FALSE	TRUE	20:1_20:2	3.309429650981725e-5
K562 1b 6hrs 1	PC 40:3_25.53 | 18:0_22:3	0.7634087819861559		PC	2	NA	40	3	25.53	NA	18	0	NA	22	3	NA	NA	NA	FALSE	TRUE	18:0_22:3	1.9104643596192506e-5
K562 1b 6hrs 1	PC 40:4_22.60 | 18:1_22:3	1.8622772707064321		PC	2	NA	40	4	22.6	NA	18	1	NA	22	3	NA	NA	NA	FALSE	TRUE	18:1_22:3	4.6604315241924595e-5
K562 1b 6hrs 1	PC 40:4_22.60 | 20:1_20:3	1.2515071426255073		PC	2	NA	40	4	22.6	NA	20	1	NA	20	3	NA	NA	NA	FALSE	TRUE	20:1_20:3	3.131952170597793e-5
K562 1b 6hrs 1	PC 40:4_22.60 | 16:0_24:4	1.3259429551431705		PC	2	NA	40	4	22.6	NA	16	0	NA	24	4	NA	NA	NA	FALSE	TRUE	16:0_24:4	3.3182310951397886e-5
K562 1b 6hrs 1	PC 40:4_22.60 | 20:2/20:2	0.5133874656461156		PC	2	NA	40	4	22.6	NA	20	2	NA	20	2	NA	NA	NA	TRUE	TRUE	20:2/20:2	1.2847749186751467e-5
K562 1b 6hrs 1	PC 40:4_22.60 | 18:2_22:2	0.23724975679709395		PC	2	NA	40	4	22.6	NA	18	2	NA	22	2	NA	NA	NA	FALSE	TRUE	18:2_22:2	5.937280463422841e-6
K562 1b 6hrs 1	PC 40:4_23.19 | 18:0/22:4	13.185342027913652		PC	2	NA	40	4	23.19	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	18:0/22:4	3.299690363553567e-4
K562 1b 6hrs 1	PC 40:4_24.51 | 20:0/20:4	2.9003755783579077		PC	2	NA	40	4	24.51	NA	20	0	NA	20	4	NA	NA	NA	TRUE	TRUE	20:0/20:4	7.258318613452024e-5
K562 1b 6hrs 1	PC 40:5_19.60 | 18:1_22:4	21.73077579105221		PC	2	NA	40	5	19.6	NA	18	1	NA	22	4	NA	NA	NA	FALSE	TRUE	18:1_22:4	5.438223090343615e-4
K562 1b 6hrs 1	PC 40:5_20.78 | 18:0/22:5	27.469421658580433		PC	2	NA	40	5	20.78	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	18:0/22:5	6.87434468877026e-4
K562 1b 6hrs 1	PC 40:5_20.78 | 20:1/20:4	14.773661223752944		PC	2	NA	40	5	20.78	NA	20	1	NA	20	4	NA	NA	NA	TRUE	TRUE	20:1/20:4	3.697174291817456e-4
K562 1b 6hrs 1	PC 40:5_20.78 | 18:1_22:4	3.713328725319897		PC	2	NA	40	5	20.78	NA	18	1	NA	22	4	NA	NA	NA	FALSE	TRUE	18:1_22:4	9.292769945372066e-5
K562 1b 6hrs 1	PC 40:5_22.08 | 18:0_22:5	3.6476581323542554		PC	2	NA	40	5	22.08	NA	18	0	NA	22	5	NA	NA	NA	FALSE	TRUE	18:0_22:5	9.128426371789498e-5
K562 1b 6hrs 1	PC 40:6_17.17 | 18:1_22:5	61.22470917720599		PC	2	NA	40	6	17.17	NA	18	1	NA	22	5	NA	NA	NA	FALSE	TRUE	18:1_22:5	0.0015321755207844446
K562 1b 6hrs 1	PC 40:6_18.42 | 18:1_22:5	15.747474966827376		PC	2	NA	40	6	18.42	NA	18	1	NA	22	5	NA	NA	NA	FALSE	TRUE	18:1_22:5	3.940875503141071e-4
K562 1b 6hrs 1	PC 40:6_18.42 | 20:2_20:4	4.5686963104116876		PC	2	NA	40	6	18.42	NA	20	2	NA	20	4	NA	NA	NA	FALSE	TRUE	20:2_20:4	1.1433365291210106e-4
K562 1b 6hrs 1	PC 40:6_19.51 | 18:0/22:6	34.48656956650913		PC	2	NA	40	6	19.51	NA	18	0	NA	22	6	NA	NA	NA	TRUE	TRUE	18:0/22:6	8.630417097237481e-4
K562 1b 6hrs 1	PC 40:7_15.92 | 18:1/22:6	69.6617616657981		PC	2	NA	40	7	15.92	NA	18	1	NA	22	6	NA	NA	NA	TRUE	TRUE	18:1/22:6	0.0017433165039645992
K562 1b 6hrs 1	PC 40:7_17.01 | 18:1_22:6	8.137261112020589		PC	2	NA	40	7	17.01	NA	18	1	NA	22	6	NA	NA	NA	FALSE	TRUE	18:1_22:6	2.0363857092376184e-4
K562 1b 6hrs 1	PC 40:8_14.00 | 20:4/20:4	4.704014545338723		PC	2	NA	40	8	14	NA	20	4	NA	20	4	NA	NA	NA	TRUE	TRUE	20:4/20:4	1.1772005180002184e-4
K562 1b 6hrs 1	PC 40:8_14.00 | 18:2_22:6	1.2200535402842132		PC	2	NA	40	8	14	NA	18	2	NA	22	6	NA	NA	NA	FALSE	TRUE	18:2_22:6	3.053238134720002e-5
K562 1b 6hrs 1	PC 42:0_31.71 | 16:0_26:0	4.3718688540894055		PC	2	NA	42	0	31.71	NA	16	0	NA	26	0	NA	NA	NA	FALSE	TRUE	16:0_26:0	1.0940795845886312e-4
K562 1b 6hrs 1	PC 42:0_32.43 | 16:0_26:0	0.5468254996613447		PC	2	NA	42	0	32.43	NA	16	0	NA	26	0	NA	NA	NA	FALSE	TRUE	16:0_26:0	1.368455082892841e-5
K562 1b 6hrs 1	PC 42:1_29.48 | 24:0/18:1	21.067832632242922		PC	2	NA	42	1	29.48	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	24:0/18:1	5.272318622482579e-4
K562 1b 6hrs 1	PC 42:1_29.48 | 16:0_26:1	8.022680404512872		PC	2	NA	42	1	29.48	NA	16	0	NA	26	1	NA	NA	NA	FALSE	TRUE	16:0_26:1	2.0077113786353516e-4
K562 1b 6hrs 1	PC 42:1_29.48 | 18:0_24:1	4.528455532813902		PC	2	NA	42	1	29.48	NA	18	0	NA	24	1	NA	NA	NA	FALSE	TRUE	18:0_24:1	1.1332660959247981e-4
K562 1b 6hrs 1	PC 42:2_27.98 | 24:1/18:1	61.0541717861118		PC	2	NA	42	2	27.98	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	24:1/18:1	0.001527907746881972
K562 1b 6hrs 1	PC 42:2_27.98 | 18:0/24:2	23.67519424430535		PC	2	NA	42	2	27.98	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	18:0/24:2	5.924822438265902e-4
K562 1b 6hrs 1	PC 42:2_27.98 | 16:0_26:2	17.67113041206292		PC	2	NA	42	2	27.98	NA	16	0	NA	26	2	NA	NA	NA	FALSE	TRUE	16:0_26:2	4.4222788161536075e-4
K562 1b 6hrs 1	PC 42:3_26.78 | 18:1_24:2	20.250622796592392		PC	2	NA	42	3	26.78	NA	18	1	NA	24	2	NA	NA	NA	FALSE	TRUE	18:1_24:2	5.067808234053623e-4
K562 1b 6hrs 1	PC 42:5_24.89 | 20:4_22:1	1.5452776339887786		PC	2	NA	42	5	24.89	NA	20	4	NA	22	1	NA	NA	NA	FALSE	TRUE	20:4_22:1	3.8671258637759026e-5
K562 1b 6hrs 1	PC 42:5_24.89 | 20:0_22:5	0.6253518290336941		PC	2	NA	42	5	24.89	NA	20	0	NA	22	5	NA	NA	NA	FALSE	TRUE	20:0_22:5	1.56497070741485e-5
K562 1b 6hrs 1	PC 42:6_21.08 | 20:1_22:5	0.7986571746572886		PC	2	NA	42	6	21.08	NA	20	1	NA	22	5	NA	NA	NA	FALSE	TRUE	20:1_22:5	1.998675026723267e-5
K562 1b 6hrs 1	PC 42:6_21.75 | 20:4_22:2	0.6756761174707324		PC	2	NA	42	6	21.75	NA	20	4	NA	22	2	NA	NA	NA	FALSE	TRUE	20:4_22:2	1.6909094727929833e-5
K562 1b 6hrs 1	PC 42:6_21.75 | 20:1_22:5	0.3150063491658144		PC	2	NA	42	6	21.75	NA	20	1	NA	22	5	NA	NA	NA	FALSE	TRUE	20:1_22:5	7.883173698491448e-6
K562 1b 6hrs 1	PC 42:7_19.78 | 20:1_22:6	0.9676627696965772		PC	2	NA	42	7	19.78	NA	20	1	NA	22	6	NA	NA	NA	FALSE	TRUE	20:1_22:6	2.4216190293567867e-5
K562 1b 6hrs 1	PC 42:10_13.50 | 20:4_22:6	2.454775286909159		PC	2	NA	42	10	13.5	NA	20	4	NA	22	6	NA	NA	NA	FALSE	TRUE	20:4_22:6	6.143184106832969e-5
K562 1b 6hrs 1	PC 42:11_17.14	4.210640437281719		PC	2	NA	42	11	17.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:11	1.0537314576955208e-4
K562 1b 6hrs 1	PC 42:11_17.71	3.6433578271629306		PC	2	NA	42	11	17.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:11	9.117664667185919e-5
K562 1b 6hrs 1	PC 44:1_31.60 | 26:0/18:1	15.839324215256095		PC	2	NA	44	1	31.6	NA	26	0	NA	18	1	NA	NA	NA	TRUE	TRUE	26:0/18:1	3.9638611852188104e-4
K562 1b 6hrs 1	PC 44:1_32.43 | 18:1_26:0	0.6581110730694857		PC	2	NA	44	1	32.43	NA	18	1	NA	26	0	NA	NA	NA	FALSE	TRUE	18:1_26:0	1.6469521695819754e-5
K562 1b 6hrs 1	PC 44:2_29.32 | 26:1/18:1	26.099559070465087		PC	2	NA	44	2	29.32	NA	26	1	NA	18	1	NA	NA	NA	TRUE	TRUE	26:1/18:1	6.531530496174606e-4
K562 1b 6hrs 1	PC 44:2_29.32 | 18:0_26:2	3.6637987554992013		PC	2	NA	44	2	29.32	NA	18	0	NA	26	2	NA	NA	NA	FALSE	TRUE	18:0_26:2	9.168818997585913e-5
K562 1b 6hrs 1	PC 44:2_30.46 | 18:1_26:1	1.2980496240866577		PC	2	NA	44	2	30.46	NA	18	1	NA	26	1	NA	NA	NA	FALSE	TRUE	18:1_26:1	3.248426796169208e-5
K562 1b 6hrs 1	PC 44:3_28.01 | 26:2/18:1	25.843848132170844		PC	2	NA	44	3	28.01	NA	26	2	NA	18	1	NA	NA	NA	TRUE	TRUE	26:2/18:1	6.467537698933664e-4
K562 1b 6hrs 1	PC 44:4_27.35 | 18:2_26:2	0.1710374002149887		PC	2	NA	44	4	27.35	NA	18	2	NA	26	2	NA	NA	NA	FALSE	TRUE	18:2_26:2	4.2802868526418855e-6
K562 1b 6hrs 1	PC 44:4_27.35 | 20:2_24:2	0.14391389323275694		PC	2	NA	44	4	27.35	NA	20	2	NA	24	2	NA	NA	NA	FALSE	TRUE	20:2_24:2	3.6015090520692775e-6
K562 1b 6hrs 1	PC 44:4_27.35 | 22:2/22:2	0.03880576357055975		PC	2	NA	44	4	27.35	NA	22	2	NA	22	2	NA	NA	NA	TRUE	TRUE	22:2/22:2	9.711314566814864e-7
K562 1b 6hrs 1	PC 44:4_27.35 | 20:3_24:1	0.0691511772501036		PC	2	NA	44	4	27.35	NA	20	3	NA	24	1	NA	NA	NA	FALSE	TRUE	20:3_24:1	1.7305389023469767e-6
K562 1b 6hrs 1	PC 44:4_27.35 | 18:1_26:3	0.06645032353125095		PC	2	NA	44	4	27.35	NA	18	1	NA	26	3	NA	NA	NA	FALSE	TRUE	18:1_26:3	1.662948839301217e-6
K562 1b 6hrs 1	PC 44:4_28.14 | 20:4_24:0	0.8141776658069332		PC	2	NA	44	4	28.14	NA	20	4	NA	24	0	NA	NA	NA	FALSE	TRUE	20:4_24:0	2.0375157446778577e-5
K562 1b 6hrs 1	PC 44:5_26.82 | 20:4_24:1	2.613689317595747		PC	2	NA	44	5	26.82	NA	20	4	NA	24	1	NA	NA	NA	FALSE	TRUE	20:4_24:1	6.540873521775634e-5
K562 1b 6hrs 1	PC 44:6_25.12 | 20:4_24:2	0.6004988836816875		PC	2	NA	44	6	25.12	NA	20	4	NA	24	2	NA	NA	NA	FALSE	TRUE	20:4_24:2	1.502775108612537e-5
K562 1b 6hrs 1	PC 44:6_25.12 | 22:1_22:5	0.1579042770403506		PC	2	NA	44	6	25.12	NA	22	1	NA	22	5	NA	NA	NA	FALSE	TRUE	22:1_22:5	3.9516246162662664e-6
K562 1b 6hrs 1	PC 44:11_13.83 | 22:5_22:6	0.5856212029517525		PC	2	NA	44	11	13.83	NA	22	5	NA	22	6	NA	NA	NA	FALSE	TRUE	22:5_22:6	1.4655430522633995e-5
K562 1b 6hrs 2	PC 28:0_12.24 | 14:0/14:0	286.02908316040663		PC	2	NA	28	0	12.24	NA	14	0	NA	14	0	NA	NA	NA	TRUE	TRUE	14:0/14:0	0.005406844868886
K562 1b 6hrs 2	PC 28:1_10.76 | 14:0_14:1	2.8702527794140402		PC	2	NA	28	1	10.76	NA	14	0	NA	14	1	NA	NA	NA	FALSE	TRUE	14:0_14:1	5.425676068079216e-5
K562 1b 6hrs 2	PC 28:1_10.76 | 12:0_16:1	1.9490281553064226		PC	2	NA	28	1	10.76	NA	12	0	NA	16	1	NA	NA	NA	FALSE	TRUE	12:0_16:1	3.6842732090019876e-5
K562 1b 6hrs 2	PC 28:1_10.76 | 10:0_18:1	0.6704158882342407		PC	2	NA	28	1	10.76	NA	10	0	NA	18	1	NA	NA	NA	FALSE	TRUE	10:0_18:1	1.2672958516201403e-5
K562 1b 6hrs 2	PC 29:0_13.10 | 14:0_15:0	3.7686501486838693		PC	2	NA	29	0	13.1	NA	14	0	NA	15	0	NA	NA	NA	FALSE	TRUE	14:0_15:0	7.123928271171847e-5
K562 1b 6hrs 2	PC 29:0_13.10 | 13:0_16:0	1.1473389051815315		PC	2	NA	29	0	13.1	NA	13	0	NA	16	0	NA	NA	NA	FALSE	TRUE	13:0_16:0	2.1688296182367924e-5
K562 1b 6hrs 2	PC 29:0_13.46 | 14:0_15:0	18.017770044013147		PC	2	NA	29	0	13.46	NA	14	0	NA	15	0	NA	NA	NA	FALSE	TRUE	14:0_15:0	3.405922447984323e-4
K562 1b 6hrs 2	PC 29:0_13.46 | 13:0_16:0	4.295935831009416		PC	2	NA	29	0	13.46	NA	13	0	NA	16	0	NA	NA	NA	FALSE	TRUE	13:0_16:0	8.120663237566891e-5
K562 1b 6hrs 2	PC 30:0_14.88 | 16:0/14:0	966.9678624466209		PC	2	NA	30	0	14.88	NA	16	0	NA	14	0	NA	NA	NA	TRUE	TRUE	16:0/14:0	0.01827871895990083
K562 1b 6hrs 2	PC 30:1_12.67 | 14:0/16:1	262.44401916678925		PC	2	NA	30	1	12.67	NA	14	0	NA	16	1	NA	NA	NA	TRUE	TRUE	14:0/16:1	0.004961013344247913
K562 1b 6hrs 2	PC 31:0_16.01 | 16:0/15:0	28.719376518184507		PC	2	NA	31	0	16.01	NA	16	0	NA	15	0	NA	NA	NA	TRUE	TRUE	16:0/15:0	5.428861004245098e-4
K562 1b 6hrs 2	PC 31:0_16.01 | 14:0_17:0	5.122658475569402		PC	2	NA	31	0	16.01	NA	14	0	NA	17	0	NA	NA	NA	FALSE	TRUE	14:0_17:0	9.683427778620309e-5
K562 1b 6hrs 2	PC 31:0_16.57 | 16:0/15:0	20.45482340460057		PC	2	NA	31	0	16.57	NA	16	0	NA	15	0	NA	NA	NA	TRUE	TRUE	16:0/15:0	3.866601806611078e-4
K562 1b 6hrs 2	PC 31:0_16.57 | 14:0_17:0	2.6606843125840496		PC	2	NA	31	0	16.57	NA	14	0	NA	17	0	NA	NA	NA	FALSE	TRUE	14:0_17:0	5.029526076253179e-5
K562 1b 6hrs 2	PC 31:1_13.99 | 15:0/16:1	17.556254098001734		PC	2	NA	31	1	13.99	NA	15	0	NA	16	1	NA	NA	NA	TRUE	TRUE	15:0/16:1	3.318681489931065e-4
K562 1b 6hrs 2	PC 31:1_13.99 | 14:0_17:1	12.711382771337284		PC	2	NA	31	1	13.99	NA	14	0	NA	17	1	NA	NA	NA	FALSE	TRUE	14:0_17:1	2.4028491772323587e-4
K562 1b 6hrs 2	PC 31:1_17.98	3.7474705607065126		PC	2	NA	31	1	17.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	31:1	7.083892221230635e-5
K562 1b 6hrs 2	PC 32:0_18.62 | 16:0/16:0	1028.6072490716856		PC	2	NA	32	0	18.62	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	0.019443896282474383
K562 1b 6hrs 2	PC 32:0_21.50 | 16:0/16:0	0.8701750659703207		PC	2	NA	32	0	21.5	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	1.644903217004556e-5
K562 1b 6hrs 2	PC 32:1_15.42 | 16:0/16:1	2181.001314000104		PC	2	NA	32	1	15.42	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	16:0/16:1	0.04122775080540282
K562 1b 6hrs 2	PC 32:1_15.42 | 14:0/18:1	564.1798035378877		PC	2	NA	32	1	15.42	NA	14	0	NA	18	1	NA	NA	NA	TRUE	TRUE	14:0/18:1	0.01066476402393403
K562 1b 6hrs 2	PC 32:2_13.16 | 16:1/16:1	164.01292041781707		PC	2	NA	32	2	13.16	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	0.003100357513976172
K562 1b 6hrs 2	PC 33:0_19.58 | 16:0/17:0	6.238622541444905		PC	2	NA	33	0	19.58	NA	16	0	NA	17	0	NA	NA	NA	TRUE	TRUE	16:0/17:0	1.1792949131054359e-4
K562 1b 6hrs 2	PC 33:0_20.01 | 16:0/17:0	12.56417636579576		PC	2	NA	33	0	20.01	NA	16	0	NA	17	0	NA	NA	NA	TRUE	TRUE	16:0/17:0	2.3750225594047238e-4
K562 1b 6hrs 2	PC 33:0_20.01 | 15:0_18:0	2.293202751115182		PC	2	NA	33	0	20.01	NA	15	0	NA	18	0	NA	NA	NA	FALSE	TRUE	15:0_18:0	4.334870912839643e-5
K562 1b 6hrs 2	PC 33:1_17.37 | 16:0/17:1	124.56817992806975		PC	2	NA	33	1	17.37	NA	16	0	NA	17	1	NA	NA	NA	TRUE	TRUE	16:0/17:1	0.0023547284668700556
K562 1b 6hrs 2	PC 33:1_17.37 | 15:0/18:1	68.00774439439537		PC	2	NA	33	1	17.37	NA	15	0	NA	18	1	NA	NA	NA	TRUE	TRUE	15:0/18:1	0.001285559215728895
K562 1b 6hrs 2	PC 33:1_17.37 | 16:1_17:0	18.727286034512165		PC	2	NA	33	1	17.37	NA	16	1	NA	17	0	NA	NA	NA	FALSE	TRUE	16:1_17:0	3.5400431762065926e-4
K562 1b 6hrs 2	PC 34:0_22.87 | 18:0/16:0	408.02695694044945		PC	2	NA	34	0	22.87	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	18:0/16:0	0.007712986505163965
K562 1b 6hrs 2	PC 34:0_25.35 | 16:0_18:0	0.6325412306228989		PC	2	NA	34	0	25.35	NA	16	0	NA	18	0	NA	NA	NA	FALSE	TRUE	16:0_18:0	1.1957008949451036e-5
K562 1b 6hrs 2	PC 34:1_19.12 | 16:0/18:1	3687.5523765835346		PC	2	NA	34	1	19.12	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.06970628100394151
K562 1b 6hrs 2	PC 34:1_20.44 | 16:0/18:1	366.73319117646474		PC	2	NA	34	1	20.44	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.006932405093403223
K562 1b 6hrs 2	PC 34:2_16.05 | 18:1/16:1	778.2871425972802		PC	2	NA	34	2	16.05	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	0.014712062832827872
K562 1b 6hrs 2	PC 34:2_16.46 | 16:1/18:1	261.5081119031356		PC	2	NA	34	2	16.46	NA	16	1	NA	18	1	NA	NA	NA	TRUE	TRUE	16:1/18:1	0.004943321767816852
K562 1b 6hrs 2	PC 34:2_16.46 | 16:0/18:2	221.6533873031235		PC	2	NA	34	2	16.46	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	16:0/18:2	0.004189942737882357
K562 1b 6hrs 2	PC 34:2_17.05 | 18:1/16:1	160.83951965816226		PC	2	NA	34	2	17.05	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	0.0030403703076939486
K562 1b 6hrs 2	PC 34:2_17.05 | 16:0/18:2	127.88688841329852		PC	2	NA	34	2	17.05	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	16:0/18:2	0.0024174624439412774
K562 1b 6hrs 2	PC 34:3_13.88 | 16:1_18:2	25.145462479463063		PC	2	NA	34	3	13.88	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	4.7532793966480863e-4
K562 1b 6hrs 2	PC 34:3_14.23 | 16:1_18:2	20.5479359314357		PC	2	NA	34	3	14.23	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	3.884202988364515e-4
K562 1b 6hrs 2	PC 34:3_14.23 | 14:0_20:3	3.6877774578067672		PC	2	NA	34	3	14.23	NA	14	0	NA	20	3	NA	NA	NA	FALSE	TRUE	14:0_20:3	6.97105357435067e-5
K562 1b 6hrs 2	PC 34:3_14.23 | 16:0_18:3	3.0864388587025293		PC	2	NA	34	3	14.23	NA	16	0	NA	18	3	NA	NA	NA	FALSE	TRUE	16:0_18:3	5.834335418593595e-5
K562 1b 6hrs 2	PC 34:3_15.24 | 16:0_18:3	4.215301881295892		PC	2	NA	34	3	15.24	NA	16	0	NA	18	3	NA	NA	NA	FALSE	TRUE	16:0_18:3	7.968239836264695e-5
K562 1b 6hrs 2	PC 34:3_15.24 | 16:2_18:1	2.0693420919803187		PC	2	NA	34	3	15.24	NA	16	2	NA	18	1	NA	NA	NA	FALSE	TRUE	16:2_18:1	3.911704204470345e-5
K562 1b 6hrs 2	PC 34:3_15.24 | 16:1_18:2	1.9119753235686658		PC	2	NA	34	3	15.24	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	3.6142317604382986e-5
K562 1b 6hrs 2	PC 34:4_13.17 | 14:0/20:4	34.10005473912252		PC	2	NA	34	4	13.17	NA	14	0	NA	20	4	NA	NA	NA	TRUE	TRUE	14:0/20:4	6.44597758933341e-4
K562 1b 6hrs 2	PC 34:5_11.80 | 14:0_20:5	0.8221931779244822		PC	2	NA	34	5	11.8	NA	14	0	NA	20	5	NA	NA	NA	FALSE	TRUE	14:0_20:5	1.5542024315062453e-5
K562 1b 6hrs 2	PC 35:0_23.82 | 17:0_18:0	2.0905798307173016		PC	2	NA	35	0	23.82	NA	17	0	NA	18	0	NA	NA	NA	FALSE	TRUE	17:0_18:0	3.9518501775469364e-5
K562 1b 6hrs 2	PC 35:0_24.30	1.1174792244289753		PC	2	NA	35	0	24.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	35:0	2.1123854763056055e-5
K562 1b 6hrs 2	PC 35:1_20.92 | 17:0/18:1	46.50842514069745		PC	2	NA	35	1	20.92	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	17:0/18:1	8.791547945176133e-4
K562 1b 6hrs 2	PC 35:1_21.53 | 17:0/18:1	70.72009910669775		PC	2	NA	35	1	21.53	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	17:0/18:1	0.0013368312087611088
K562 1b 6hrs 2	PC 35:1_21.53 | 18:0/17:1	28.126840245126832		PC	2	NA	35	1	21.53	NA	18	0	NA	17	1	NA	NA	NA	TRUE	TRUE	18:0/17:1	5.316853103782261e-4
K562 1b 6hrs 2	PC 35:1_21.53 | 16:0_19:1	11.244434477677105		PC	2	NA	35	1	21.53	NA	16	0	NA	19	1	NA	NA	NA	FALSE	TRUE	16:0_19:1	2.125550038037847e-4
K562 1b 6hrs 2	PC 35:1_25.73	0.4390782146721559		PC	2	NA	35	1	25.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	35:1	8.299952458709956e-6
K562 1b 6hrs 2	PC 35:2_18.03 | 17:1/18:1	72.68450950657387		PC	2	NA	35	2	18.03	NA	17	1	NA	18	1	NA	NA	NA	TRUE	TRUE	17:1/18:1	0.0013739647134159486
K562 1b 6hrs 2	PC 35:2_18.94 | 17:1_18:1	5.572756168781504		PC	2	NA	35	2	18.94	NA	17	1	NA	18	1	NA	NA	NA	FALSE	TRUE	17:1_18:1	1.0534253287743973e-4
K562 1b 6hrs 2	PC 35:2_18.94 | 16:0_19:2	3.7987746640543767		PC	2	NA	35	2	18.94	NA	16	0	NA	19	2	NA	NA	NA	FALSE	TRUE	16:0_19:2	7.180873033417356e-5
K562 1b 6hrs 2	PC 35:2_22.60	3.385597563425457		PC	2	NA	35	2	22.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	35:2	6.399838999467796e-5
K562 1b 6hrs 2	PC 36:0_26.21 | 18:0/18:0	43.17520327864424		PC	2	NA	36	0	26.21	NA	18	0	NA	18	0	NA	NA	NA	TRUE	TRUE	18:0/18:0	8.161464692012885e-4
K562 1b 6hrs 2	PC 36:0_26.21 | 20:0/16:0	28.282955522022768		PC	2	NA	36	0	26.21	NA	20	0	NA	16	0	NA	NA	NA	TRUE	TRUE	20:0/16:0	5.346363777120544e-4
K562 1b 6hrs 2	PC 36:1_23.35 | 18:0/18:1	2502.2315032954134		PC	2	NA	36	1	23.35	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	18:0/18:1	0.0473000067506089
K562 1b 6hrs 2	PC 36:1_24.60 | 18:0/18:1	311.731489086701		PC	2	NA	36	1	24.6	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	18:0/18:1	0.005892700782785061
K562 1b 6hrs 2	PC 36:2_19.87 | 18:1/18:1	2975.390523436953		PC	2	NA	36	2	19.87	NA	18	1	NA	18	1	NA	NA	NA	TRUE	TRUE	18:1/18:1	0.05624419309680889
K562 1b 6hrs 2	PC 36:2_21.01 | 18:1/18:1	805.6402544187673		PC	2	NA	36	2	21.01	NA	18	1	NA	18	1	NA	NA	NA	TRUE	TRUE	18:1/18:1	0.01522912225442918
K562 1b 6hrs 2	PC 36:3_17.10 | 18:1/18:2	204.17374638122604		PC	2	NA	36	3	17.1	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	18:1/18:2	0.0038595228176970748
K562 1b 6hrs 2	PC 36:3_17.73 | 18:1/18:2	214.33179623603237		PC	2	NA	36	3	17.73	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	18:1/18:2	0.004051541752025325
