Sample3_Ex340_Em440,,Sample3_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
203.0041656,335.8735657,203.0144348,377.9857483,
203.5041656,329.7835999,203.5144348,376.9880371,
204.0041656,323.7977905,204.0144348,381.2112122,
204.5041656,324.1058044,204.5144348,379.4266663,
205.0041656,328.4652405,205.0144348,373.680542,
205.5041656,316.6407471,205.5144806,379.895874,
206.0041656,321.5993042,206.0144348,381.592865,
206.5041656,313.6076355,206.5144348,378.3866272,
207.0041656,304.8682861,207.0144348,372.5524902,
207.5041656,296.2185669,207.5144348,367.9917908,
208.0041656,297.8854675,208.0144348,368.3314819,
208.5041656,297.4552612,208.5144348,367.546051,
209.0041656,292.9798889,209.0144806,374.6469421,
209.5041656,284.7186279,209.5144348,369.4027405,
210.0041656,275.7727356,210.0144348,369.2749634,
210.5041656,275.269928,210.5144348,369.4237671,
211.0041656,271.3286438,211.0144348,358.0377502,
211.5041656,261.842926,211.5144348,369.0888672,
212.0041656,265.3483276,212.0144348,356.8960876,
212.5041656,254.4728546,212.5144348,359.1048279,
213.0041656,259.6401978,213.0144806,362.1249695,
213.5041656,243.6066589,213.5144348,361.131897,
214.0041656,247.8203888,214.0144348,353.3995361,
214.5041656,250.2991333,214.5144348,359.2277222,
215.0041656,250.6170807,215.0144348,357.2002869,
215.5041656,248.8362885,215.5144348,357.5058594,
216.0041656,251.4398651,216.0144348,355.5635986,
216.5041656,263.7572632,216.5144348,362.5989075,
217.0041656,265.2194214,217.0144348,363.7080688,
217.5041656,267.2619934,217.5144348,366.5372314,
218.0041656,265.3565979,218.0144348,367.8223267,
218.5041656,277.2825317,218.5144348,361.2825928,
219.0041656,275.9534912,219.0144348,364.8342896,
219.5041656,277.4302673,219.5144348,367.3324585,
220.0041656,286.066925,220.0144806,369.4451904,
220.5041656,296.7896729,220.5144348,366.4156494,
221.0041656,298.505249,221.0144348,369.186554,
221.5041656,304.2990723,221.5144348,369.7641296,
222.0041656,303.9762268,222.0144348,372.1244202,
222.5041656,310.9694519,222.5144348,368.3483582,
223.0041656,317.1078186,223.0144348,375.2373352,
223.5041656,320.1039734,223.5144348,377.3530273,
224.0041656,324.9362793,224.0144348,375.6221313,
224.5041656,332.8522644,224.5144348,376.8709717,
225.0041656,327.6255798,225.0144348,371.478363,
225.5041656,332.0818481,225.5144348,376.9072876,
226.0041656,333.7920532,226.0144348,377.3838196,
226.5041656,329.089386,226.5144348,379.7221069,
227.0041656,328.3085632,227.0144348,376.7261658,
227.5041656,324.5979919,227.5144348,380.6201477,
228.0041656,328.5267029,228.0144348,377.4838867,
228.5041656,326.0406189,228.5144348,380.772583,
229.0041656,319.411377,229.0144348,374.9936829,
229.5041656,320.346405,229.5144348,369.0201416,
230.0041656,316.6066895,230.0144348,365.6257324,
230.5041656,314.4344177,230.5144348,371.5084229,
231.0041656,310.4387207,231.0144348,360.0372314,
231.5041656,305.2147217,231.5144348,357.0905762,
232.0041656,298.0696106,232.0144348,360.1891785,
232.5041656,304.5509338,232.5144806,357.0528564,
233.0041656,290.4925232,233.0144348,357.6794128,
233.5041656,288.669281,233.5144806,350.6462402,
234.0041656,286.5984192,234.0144348,351.3479614,
234.5041656,276.9670105,234.5144348,350.278656,
235.0041656,277.4109192,235.0144348,353.0944214,
235.5041656,273.8480835,235.5144806,347.0093384,
236.0041656,278.4713745,236.0144348,344.7804565,
236.5041656,273.7622681,236.5144348,339.861969,
237.0041656,272.9083862,237.0144348,341.2667236,
237.5041656,267.5510559,237.5144348,342.5249634,
238.0041656,270.0993958,238.0144348,336.9429932,
238.5041656,265.5380554,238.5144348,334.1114502,
239.0041656,268.6460266,239.0144348,336.2285767,
239.5041656,262.7409973,239.5144348,335.7019653,
240.0041656,265.0116882,240.0144348,333.0847778,
240.5041656,261.5435181,240.5144348,335.6955872,
241.0041656,267.1562805,241.0144348,336.739624,
241.5041656,262.6799011,241.5144348,339.2758484,
242.0041656,261.9279785,242.0144348,336.8744812,
242.5041656,267.5454407,242.5144806,334.658783,
243.0041656,262.8246765,243.0144348,335.5878601,
243.5041656,264.8639526,243.5144348,341.1737976,
244.0041656,264.5703735,244.0144348,335.8004456,
244.5041656,264.5928955,244.5144806,331.7351379,
245.0041656,268.786377,245.0144348,336.3460083,
245.5041656,264.6332703,245.5144348,338.2507935,
246.0041656,259.4160156,246.0144348,337.7093811,
246.5041656,261.5997314,246.5144348,333.2999268,
247.0041656,263.4820862,247.0144348,339.072052,
247.5041656,262.0058289,247.5144348,336.6816406,
248.0041656,264.118042,248.0144348,340.9222717,
248.5041656,266.5847778,248.5144348,337.1749268,
249.0041656,265.9588928,249.0144348,335.5298767,
249.5041656,260.3700256,249.5144348,331.9240723,
250.0041656,261.9250183,250.0144348,332.9093018,
250.5041656,261.4373169,250.5144348,339.2114258,
251.0041656,265.9446106,251.0144348,334.625946,
251.5041656,258.0438232,251.5144348,334.8826294,
252.0041656,266.8634644,252.0144348,330.3001709,
252.5041656,265.9236755,252.5144348,336.4890442,
253.0041656,258.6584778,253.0144348,332.6222229,
253.5041656,259.7904663,253.5144348,331.0482788,
254.0041656,263.8763123,254.0144348,331.0686646,
254.5041656,257.1921082,254.5144348,338.6656494,
255.0041656,265.2760315,255.0144806,332.5067749,
255.5041656,260.1167603,255.5144348,336.0839844,
256.0041809,264.524231,256.0144348,327.1533203,
256.5041809,251.4503021,256.5144348,329.0645447,
257.0041809,250.1797943,257.0144348,329.4519043,
257.5041809,245.5325928,257.5144348,328.0980225,
258.0041809,245.3735046,258.0144348,327.2025757,
258.5041809,238.1649475,258.5144348,328.4242249,
259.0041809,240.2507019,259.0144348,324.7568359,
259.5041809,228.0553131,259.5144348,323.8298035,
260.0041809,229.618454,260.0144348,323.2353821,
260.5041809,221.7294312,260.5144348,324.6364441,
261.0041809,216.5991058,261.0144348,322.9211121,
261.5041809,217.5842133,261.5144348,314.0168762,
262.0041809,217.3805389,262.0144958,316.9542542,
262.5041809,209.3751526,262.5144348,315.6968994,
263.0041809,207.8211365,263.0144348,312.6636353,
263.5041809,208.7232971,263.5144348,314.406311,
264.0041809,200.493927,264.0144958,316.088501,
264.5041809,194.1745148,264.5144348,308.4940796,
265.0041809,195.6738434,265.0144348,316.3585205,
265.5041809,194.2214661,265.5144348,317.899231,
266.0041809,194.6520691,266.0144348,309.6522217,
266.5041809,201.9735107,266.5144348,310.6459045,
267.0041809,197.800415,267.0144348,311.855957,
267.5041809,204.7025909,267.5144958,314.0574341,
268.0041809,205.3937378,268.0144348,313.0968018,
268.5041809,207.9784241,268.5144348,321.0721741,
269.0041809,216.4651947,269.0144348,316.4629211,
269.5041809,221.913269,269.5144958,319.0802612,
270.0041809,218.6924896,270.0144348,315.2298279,
270.5041809,223.4399109,270.5144348,319.133667,
271.0041809,226.5559692,271.0144958,325.1890564,
271.5041809,237.5565643,271.5144348,324.3522339,
272.0041809,232.3755646,272.0144348,321.5457458,
272.5041809,238.480072,272.5144348,332.1946106,
273.0041809,242.0791626,273.0144348,324.3007202,
