time (s),POPE A,POPE B,POPE C,SoyPI A,SoyPI B,SoyPI C,xPE A,xPE B,xPE C,POPG A,POPG B,POPG C
138.15,0.48405672,0.625604909,0.590242198,0.404196331,0.400779412,0.439798371,-0.021575999,-0.010084997,-0.013144375,0.034432509,0.034998159,0.026251255
138.25,0.461532872,0.644062493,0.582515998,0.425999604,0.404397627,0.415722976,-0.011243947,-0.010674746,-0.013891168,0.028643411,0.047215104,0.02139353
138.35,0.494843472,0.615371944,0.600425489,0.391687775,0.407982671,0.426247577,-0.01967812,-0.007922628,-0.0165245,0.035268862,0.040358353,0.031289739
138.45,0.489614246,0.614994717,0.590198463,0.41730524,0.389885644,0.427852154,-0.010325065,-0.000537832,-0.025359514,0.01344171,0.046605644,0.02900529
138.55,0.497408922,0.630292021,0.602617898,0.409110124,0.405681108,0.406079193,-0.00907418,-0.006387189,-0.020654191,0.024454178,0.036581375,0.014636956
138.65,0.499540975,0.594749986,0.584714709,0.413345028,0.386623496,0.415048911,-0.015830083,-0.011745891,-0.012079674,0.02900957,0.047192018,0.01833029
138.75,0.463034323,0.603721587,0.56928918,0.410760235,0.423435093,0.428928668,-0.016075811,-0.010477285,-0.021081436,0.025688579,0.041444715,0.028157936
138.85,0.503257973,0.615704887,0.601688358,0.431847363,0.432437064,0.433239764,-0.017602273,-0.011322641,-0.021450415,0.023340134,0.045037329,0.023496848
138.95,0.473728174,0.620029799,0.60600558,0.42979146,0.42061907,0.428887954,-0.017334787,-0.01155131,-0.013017349,0.025123409,0.053227981,0.016718089
139.05,0.478595888,0.610060421,0.593897501,0.413409526,0.382702899,0.430025998,-0.024364143,-0.014350168,-0.013451834,0.018131532,0.048017688,0.017037125
139.15,0.497618895,0.629753434,0.614720992,0.409661242,0.405230603,0.432506825,-0.018357522,0.004655787,-0.014771222,0.022151712,0.042082479,0.031572902
139.25,0.506669565,0.610517402,0.610692953,0.427870893,0.392744971,0.421294523,-0.007185828,-0.006975338,-0.014143958,0.03113866,0.040345643,0.029473559
139.35,0.472142748,0.614719673,0.585280289,0.421233246,0.402450258,0.445377352,-0.008787782,-0.001662636,-0.021665783,0.023671855,0.048754278,0.010636889
139.45,0.469157739,0.600449157,0.57321345,0.426807751,0.390295979,0.438024972,-0.011986308,-0.005938423,-0.020933794,0.022395749,0.041892107,0.023412666
139.55,0.468671854,0.606538497,0.583312134,0.40748892,0.407118844,0.420395659,-0.016601117,-0.020770974,-0.017120357,0.02191617,0.038900243,0.022384059
139.65,0.499001633,0.61353624,0.592480908,0.41916276,0.414606639,0.421468526,-0.010570253,-0.003567848,-0.018422532,0.010254147,0.038767012,0.020867333
139.75,0.488594549,0.618542868,0.607194576,0.405194466,0.425752986,0.429208791,-0.012317943,-0.00511788,-0.012146877,0.024971983,0.039229446,0.028805387
139.85,0.522407982,0.579913764,0.569433402,0.428033785,0.428288233,0.455522448,-0.023736323,-0.008540581,-0.02409974,0.024320294,0.0511394,0.022725039
139.95,0.486685193,0.623709826,0.571060436,0.430855716,0.424249923,0.427525017,-0.021663079,-0.00122001,-0.018374038,0.015880242,0.045463942,0.023643739
140.05,0.51153327,0.632192503,0.611606023,0.397286534,0.409515184,0.442491669,-0.024384005,-0.005179609,-0.014315068,0.023444823,0.044212129,0.023325737
140.15,0.474559919,0.597840324,0.589387276,0.424131785,0.407581637,0.452517414,-0.01595029,-0.008813668,-0.007826093,0.024816259,0.045611968,0.018456859
140.25,0.489192433,0.594589797,0.586604006,0.415127037,0.400360584,0.430196966,-0.014506163,-0.011457282,-0.028618467,0.021035638,0.050966228,0.01791044
140.35,0.479851775,0.613593334,0.593826698,0.404048467,0.412486723,0.42973657,-0.006206581,-0.005128969,-0.009418562,0.022251868,0.05501226,0.026166
140.45,0.481902716,0.60299382,0.582075321,0.40991528,0.416052381,0.442524969,-0.008768668,-0.00668742,-0.012190695,0.021991175,0.040250419,0.020421211
140.55,0.493108893,0.6138309,0.574549441,0.401285927,0.417672823,0.423801112,-0.015819952,-0.007532685,-0.013758834,0.033076247,0.046950652,0.013667505
140.65,0.474808998,0.616277432,0.593822927,0.426699109,0.402624124,0.428367273,-0.015207677,-0.007069823,-0.007349322,0.024728116,0.051628894,0.030701058
140.75,0.505621249,0.622903996,0.594396453,0.412311159,0.398972606,0.437612559,-0.013149719,-0.014357266,-0.017659813,0.026751379,0.047076753,0.019069752
140.85,0.450206517,0.590390117,0.584292825,0.424660375,0.413601047,0.441449182,-0.018778781,-0.01064422,-0.017539546,0.020962356,0.041809265,0.029186077
140.95,0.464239367,0.603464483,0.624368018,0.422423334,0.425813491,0.427120416,-0.010311343,-0.004926668,-0.016593433,0.025167972,0.036749675,0.013436304
141.05,0.497147724,0.61457499,0.576304494,0.410186006,0.400160332,0.437368069,-0.015145068,-0.006731234,-0.021732193,0.021619858,0.062006867,0.017507214
141.15,0.499145999,0.623238535,0.609999686,0.405427264,0.413215151,0.435580986,-0.020645406,-0.011462212,-0.02128446,0.038940945,0.036502581,0.019029802
141.25,0.509678705,0.630993809,0.593282275,0.406149391,0.391879553,0.438542121,-0.015773012,-0.008732937,-0.018250369,0.031363311,0.049481614,0.032557034
141.35,0.471230795,0.620122833,0.566254026,0.404557856,0.415740417,0.441511628,-0.024492301,-0.020525148,-0.020048419,0.023565625,0.045507575,0.018129069
141.45,0.490654887,0.634201443,0.586919303,0.411140485,0.406641596,0.452591827,-0.007635171,-0.009136446,-0.008828956,0.016325826,0.047024959,0.03045773
141.55,0.496276795,0.627908581,0.606234032,0.408881674,0.416295171,0.431677853,-0.017632005,-0.01404046,-0.01744869,0.033229034,0.042069222,0.016992106
141.65,0.496415805,0.612261948,0.599713901,0.386828202,0.412015167,0.430719668,-0.015952786,-0.009404032,-0.015722113,0.024458902,0.03636563,0.009825426
141.75,0.497096598,0.595658544,0.603317288,0.413839547,0.382529183,0.445932489,-0.017679156,-0.002398543,-0.018333529,0.020437374,0.042529226,0.030884739
141.85,0.50489089,0.611506421,0.603191544,0.436862363,0.408807013,0.444709066,-0.017074446,-0.010711017,-0.019993728,0.024218017,0.039602145,0.020981266
141.95,0.47832396,0.623179325,0.613029133,0.407894606,0.408265223,0.430150266,-0.001481105,-0.007649044,-0.010603137,0.022063746,0.05288316,0.022696031
142.05,0.476289261,0.629451721,0.600122116,0.419522655,0.410239777,0.452657572,-0.017590723,0.001791752,-0.008357061,0.008590906,0.048501296,0.019494358
142.15,0.474770113,0.60865115,0.598600987,0.429158082,0.390430921,0.431220209,-0.015653905,-0.005174543,-0.009299846,0.016484787,0.04379505,0.028120646
142.25,0.502608399,0.625807697,0.613621777,0.423227936,0.396278735,0.446842813,-0.01903024,-0.011684219,-0.013980821,0.025961238,0.039637665,0.012883594
142.35,0.482513176,0.63012156,0.609415378,0.39923105,0.398891801,0.444753195,-0.013687044,-0.0096459,-0.016209364,0.020633963,0.034916755,0.024887722
142.45,0.501384308,0.627432083,0.586187833,0.442214617,0.398431872,0.437322316,-0.020961928,-0.006564849,-0.014654999,0.021181288,0.047670267,0.021941476
142.55,0.492616656,0.617775593,0.6161904,0.429821411,0.40222681,0.43804,-0.015569607,-0.012605206,-0.016764362,0.009845839,0.035608273,0.030370233
142.65,0.47441167,0.618663494,0.580092451,0.421968691,0.423821796,0.442437323,-0.014451488,-0.008632586,-0.014855806,0.018285635,0.056920004,0.020904376
142.75,0.486487924,0.591060914,0.601613921,0.404678321,0.420788595,0.43853358,-0.008972163,-0.002284718,-0.005884363,0.022484613,0.034917963,0.033346092
142.85,0.495430502,0.618526032,0.591843273,0.435761527,0.400869077,0.417551151,-0.012091728,-0.007134693,-0.013209933,0.009411495,0.040682828,0.0122989
142.95,0.4859971,0.589209455,0.582956884,0.408819147,0.406869129,0.45057123,-0.007737801,-0.008482896,-0.01202114,0.019280185,0.041522174,0.025730507
143.05,0.501927973,0.600233934,0.586142641,0.427574506,0.411927798,0.423315074,-0.017923984,-0.013452619,-0.03103754,0.021375932,0.035845002,0.026415355
143.15,0.470756063,0.629731602,0.598066308,0.427393941,0.40517217,0.430711063,-0.0159191,-0.004730756,-0.015011636,0.014267194,0.036490388,0.020090136
143.25,0.511646126,0.607426455,0.597325506,0.407252756,0.419404581,0.437588966,-0.011108987,-0.009300094,-0.022068052,0.020336805,0.045583885,0.013402695
143.35,0.492815076,0.616273532,0.605810741,0.423945914,0.401486364,0.435612216,-0.009029903,-0.006859166,-0.018366115,0.025158182,0.051886785,0.023726983
143.45,0.492318334,0.605784273,0.607456379,0.395860963,0.399327167,0.446947364,-0.007536492,-0.006982728,-0.011357756,0.012809143,0.045442692,0.025344777
143.55,0.479664859,0.634893186,0.624021977,0.407734248,0.42860266,0.427675926,-0.01169403,-0.010751208,-0.016726042,0.017238281,0.033665428,0.023599463
143.65,0.501013663,0.629841545,0.607963955,0.416718389,0.386985754,0.432871656,-0.019048973,-0.006793368,-0.02045826,0.031249806,0.047408227,0.029074408
143.75,0.50230134,0.620637635,0.578461973,0.422777619,0.414233738,0.434188691,-0.0188707,-0.013299442,-0.013844456,0.00880064,0.034982978,0.032918502
143.85,0.499777538,0.634052793,0.609023914,0.417690246,0.407267147,0.429846405,-0.011205101,-0.002830077,-0.01271205,0.022176853,0.043516739,0.036187851
143.95,0.483579945,0.61229211,0.582229951,0.41440716,0.413047017,0.425718231,-0.015874891,-0.008427026,-0.013660166,0.017934131,0.043088816,0.022941285
144.05,0.48658533,0.603725808,0.608188339,0.410180905,0.404523712,0.436291566,-0.017020862,-0.014660012,-0.020565853,0.017049704,0.049195765,0.018850756
144.15,0.476405781,0.642755913,0.611707843,0.435617893,0.415666544,0.434525469,-0.001456846,-0.005541758,-0.00851379,0.031004682,0.048781678,0.010070604
144.25,0.488929019,0.612781119,0.611097443,0.4161497,0.407252531,0.447837203,-0.009172809,-4.80E-05,-0.014334036,0.021828529,0.042105065,0.031941552
144.35,0.522186134,0.607492635,0.59897989,0.440240145,0.416751816,0.442692602,-0.024526225,-0.012944052,-0.007824901,0.022047613,0.036547029,0.023354625
144.45,0.497473748,0.612790099,0.583579537,0.416057364,0.409461782,0.466765545,-0.007800976,-0.006999615,-0.017688468,0.02797699,0.045885554,0.032994384
144.55,0.507655439,0.620105676,0.618007619,0.450840076,0.434880224,0.44501731,-0.025467608,-0.022313208,-0.026812636,0.020954669,0.050079075,0.008979593
144.65,0.474899687,0.617593161,0.584681204,0.41719917,0.429131231,0.445357842,-0.014885902,-0.011123857,-0.00471898,0.020781576,0.048145598,0.012294059
144.75,0.469333665,0.614157778,0.601463866,0.42120369,0.435172888,0.432887508,-0.014915109,-0.003766263,-0.010010145,0.014600079,0.045003994,0.014684988
144.85,0.476932448,0.605276991,0.608525059,0.430490781,0.409242345,0.472462609,-0.014314783,0.008728854,-0.017148929,0.023978944,0.044766744,0.020222654
144.95,0.493924409,0.623691927,0.593122753,0.431021945,0.455747911,0.439274834,-0.014136808,-0.012201061,-0.011333905,0.017463605,0.042239962,0.015845211
145.05,0.465772391,0.611729248,0.607138327,0.425872226,0.406753875,0.437518287,-0.009114195,-0.005602487,-0.026183405,0.028297479,0.056809888,0.02653684
145.15,0.499002245,0.61376376,0.589566246,0.417295389,0.398334739,0.463032491,-0.004499918,-0.010601479,-0.017455822,0.017991402,0.045051776,0.016909057
145.25,0.485118343,0.63241464,0.627672749,0.42458106,0.415578615,0.444525003,-0.020801996,-0.00512352,-0.01397135,0.026421541,0.033402407,0.019109722
145.35,0.48055105,0.614473328,0.590450871,0.440450767,0.411371925,0.428233745,-0.013947678,-0.000405698,-0.020288326,0.023879079,0.045831043,0.026147033
145.45,0.508807016,0.613846546,0.621486573,0.420763371,0.418822456,0.449639609,-0.014795983,-0.014573828,-0.010817916,0.018333408,0.051270926,0.022108201
145.55,0.494443116,0.633026883,0.618930046,0.432147924,0.412489763,0.439362184,-0.019261799,-0.018012222,-0.02583733,0.017426053,0.040385547,0.027802657
145.65,0.503620152,0.629503303,0.619056521,0.423485454,0.412846224,0.457067139,-0.013036453,-0.009936695,-0.013368758,0.026653743,0.045837834,0.023561211
145.75,0.500312576,0.633189065,0.584861773,0.418414671,0.406352463,0.442925561,-0.015226151,-0.009670266,-0.015725433,0.02307649,0.042745109,0.025157442
145.85,0.497205186,0.614059902,0.581341761,0.436119475,0.40348104,0.431021404,-0.016485133,-0.007397121,-0.017639621,0.026324355,0.050002803,0.025337514
145.95,0.500793838,0.618448285,0.60171274,0.430899956,0.426266462,0.471954041,-0.006154073,-0.001573385,-0.01743459,0.024405058,0.050014291,0.022328298
146.05,0.504465578,0.614028117,0.600827641,0.430670628,0.409835646,0.448125185,-0.009765854,1.29803E-05,-0.017274437,0.028030777,0.045921089,0.01845826
146.15,0.487091748,0.597633364,0.595803015,0.420514386,0.422026865,0.442419691,-0.014999628,-0.001716837,-0.019182473,0.029882181,0.045150915,0.027878068
146.25,0.504593275,0.606380989,0.616322607,0.440920159,0.433205871,0.450810819,-0.019096138,-0.010635019,-0.02327968,0.028472106,0.046131263,0.032044158
146.35,0.476059861,0.626934905,0.608432157,0.432275802,0.40446255,0.444613868,-0.007754039,-0.009291211,-0.017076176,0.019330552,0.037006538,0.025739569
146.45,0.499243837,0.621095612,0.590007023,0.425709919,0.422967212,0.457942005,-0.007788703,-0.012102363,-0.021546548,0.025390411,0.050867252,0.019776585
146.55,0.492105181,0.644149789,0.617610798,0.433152331,0.410541301,0.442053971,-0.014735273,-0.009466746,-0.014243334,0.018297088,0.041204136,0.016238927
146.65,0.499152825,0.643273454,0.619876549,0.411912338,0.419801953,0.442962403,-0.01039498,-0.010506012,-0.025699846,0.025701116,0.035391866,0.027217714
146.75,0.493639985,0.632585141,0.607417032,0.427111951,0.421908097,0.45055076,-0.013495985,0.001435556,-0.023597605,0.032063571,0.044920087,0.016295138
146.85,0.486432283,0.60926661,0.616487255,0.419976843,0.404284224,0.427564788,-0.017157133,-0.006903887,-0.013701258,0.019969502,0.048068605,0.014915397
146.95,0.506770348,0.621938933,0.61144242,0.43492868,0.422969813,0.45692315,-0.01334552,-0.010598985,-0.021441018,0.02793177,0.049632369,0.020443476
147.05,0.499103142,0.621099651,0.608490661,0.447027821,0.41448305,0.443115145,-0.013620183,-0.009322176,-0.015979879,0.019074848,0.036800607,0.037469954
147.15,0.516697349,0.585639208,0.594336248,0.436583462,0.416234613,0.454895547,-0.004004479,-0.015454385,-0.016057149,0.018790681,0.041153867,0.015499777
147.25,0.49403578,0.623341468,0.616917563,0.426725435,0.421599187,0.447537055,-0.003235518,-0.010221561,-0.012576235,0.02412251,0.034107199,0.019892741
147.35,0.49778581,0.616797364,0.586954552,0.434875851,0.416493853,0.427627484,-0.009205364,-0.0132431,-0.012489083,0.02729471,0.033620882,0.022063917
147.45,0.48509987,0.635571322,0.608330989,0.419945029,0.429361362,0.439238982,-0.010983199,-0.015010688,-0.007989399,0.025581629,0.035194816,0.023980576
147.55,0.503867325,0.617888506,0.600838601,0.440623297,0.421518174,0.443355778,-0.011635736,-0.008524915,-0.012168368,0.013743205,0.050456136,0.02193837
147.65,0.49058105,0.601546059,0.606157629,0.428531818,0.418654747,0.440161839,-0.014012662,-0.006079198,-0.023849727,0.013688681,0.039757499,0.026713552
147.75,0.492331535,0.622396742,0.588512125,0.421759436,0.417023311,0.461352348,-0.017767463,-0.010316533,-0.014634206,0.015774962,0.044493806,0.030050956
147.85,0.491177394,0.614717159,0.588922952,0.445977824,0.420366166,0.439863594,-0.01062762,-0.011127539,-0.010860472,0.021964487,0.048204508,0.019451661
147.95,0.492526615,0.619554491,0.616661061,0.441882999,0.405513918,0.441679779,-0.007952831,-0.007632503,-0.014257744,0.01382857,0.046353505,0.016314303
148.05,0.491332779,0.607957037,0.621841708,0.419405211,0.432200728,0.438692565,-0.005046254,-0.012048005,-0.009928271,0.019730372,0.042541588,0.014897309
148.15,0.495515588,0.613693621,0.599425955,0.432200968,0.435050653,0.454526164,-0.023771965,-0.006070395,-0.016365697,0.009830889,0.048655684,0.021201909
148.25,0.475418974,0.620976441,0.597274041,0.433250544,0.428011083,0.460973154,-0.012999015,-0.0161168,-0.01037012,0.016156637,0.055190024,0.017013834
148.35,0.495296691,0.621034096,0.583427677,0.417988439,0.416258577,0.425731796,-0.011822723,0.004834296,-0.013395943,0.012517382,0.052718758,0.017635114
148.45,0.494785647,0.626365607,0.602081378,0.450347891,0.421140483,0.44815564,-0.007565541,-0.002135035,-0.007879298,0.014858293,0.050142249,0.025882664
148.55,0.500706023,0.626581773,0.580691838,0.452951605,0.404996493,0.452915026,-0.016223163,-0.006553945,-0.014904852,0.017015792,0.040944615,0.024144675
148.65,0.488947693,0.628496113,0.606088633,0.436638274,0.428440212,0.443734238,-0.014693195,-0.005965233,-0.013635735,0.018707944,0.037437317,0.028505157
148.75,0.481999432,0.631532927,0.578130852,0.455454938,0.404876124,0.440046194,-0.017374556,-0.013686836,-0.014616605,0.021393684,0.049659501,0.012730241
148.85,0.49983789,0.62072556,0.611235125,0.432217483,0.412281929,0.446051829,-0.013904828,-0.007960155,-0.023656869,0.018487713,0.045875231,0.025147014
148.95,0.498165941,0.60828472,0.584598679,0.419214606,0.421527347,0.471834718,-0.015069507,-0.007466663,-0.017159,0.027678801,0.034736819,0.017283622
149.05,0.509086963,0.637368239,0.583481021,0.431938301,0.418362721,0.459150578,-0.006274442,-0.003505813,-0.016116052,0.015489462,0.046141056,0.023488496
149.15,0.480836025,0.622240519,0.605042028,0.417475075,0.423208457,0.446792158,-0.018271438,-0.005043114,-0.012320564,0.016017625,0.061905716,0.030176526
149.25,0.490530032,0.605565126,0.595058407,0.413263857,0.425617949,0.449490608,-0.018471633,-0.005513326,-0.022320976,0.024794278,0.043697303,0.022996364
149.35,0.48570234,0.618848091,0.6139987,0.411033936,0.413376026,0.437387666,-0.015727845,-0.01904753,-0.014306857,0.025521046,0.049238131,0.037335375
149.45,0.511277403,0.641517233,0.600924027,0.420440066,0.440074424,0.447331797,0.003199806,-0.010512444,-0.021626989,0.024919443,0.055381448,0.011350325
149.55,0.505588719,0.612165462,0.611377765,0.431214554,0.451891767,0.443795865,-0.009975833,-0.005938627,-0.015100709,0.011539563,0.039522929,0.012730732
149.65,0.491859321,0.623041776,0.586489615,0.432242336,0.417727546,0.455064932,-0.010264319,-0.005653362,-0.01770042,0.022408532,0.049680657,0.031641154
149.75,0.480114398,0.624991875,0.591421708,0.425693739,0.414476873,0.438368968,-0.006656256,-0.011377327,-0.017571791,0.028126839,0.042958396,0.028057702
149.85,0.516947055,0.634148604,0.608155826,0.419963582,0.410121055,0.429124855,-0.014381364,-4.47E-05,-0.018308897,0.021407229,0.049707311,0.019976076
149.95,0.502069927,0.627362174,0.603255973,0.433993136,0.432489326,0.45865644,-0.015503223,-0.005457843,-0.005738823,0.020076011,0.050893236,0.018549563
