Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
156.0041656,174.2598877,156.0144348,302.4743652,
156.5041656,167.9696198,156.5144348,301.5863037,
157.0041656,166.286026,157.0144348,296.6149902,
157.5041656,160.8658905,157.5144348,294.821167,
158.0041656,163.3434753,158.0144348,292.2920532,
158.5041656,153.7949371,158.5144348,291.0518799,
159.0041656,154.6416321,159.0144348,289.4917908,
159.5041656,149.2315063,159.5144806,290.6983948,
160.0041656,149.2851868,160.0144348,287.2574158,
160.5041656,145.8849945,160.5144348,281.5341187,
161.0041656,142.6707001,161.0144348,279.6107178,
161.5041656,141.9046783,161.5144348,282.2936401,
162.0041656,136.1537476,162.0144348,276.8478699,
162.5041656,134.4237213,162.5144348,275.4915466,
163.0041656,133.0681,163.0144348,267.1579285,
163.5041656,131.1341705,163.5144348,277.7112122,
164.0041656,132.1728363,164.0144348,275.0335388,
164.5041656,132.7888031,164.5144348,278.629364,
165.0041656,136.2967529,165.0144348,274.9609375,
165.5041656,139.6633453,165.5144348,280.3848572,
166.0041656,141.2002869,166.0144348,282.5493164,
166.5041656,145.6486969,166.5144806,288.1758728,
167.0041656,150.7012939,167.0144348,285.2333984,
167.5041656,150.7409058,167.5144806,285.6799316,
168.0041656,152.7668915,168.0144348,286.3008118,
168.5041656,164.2120209,168.5144348,292.525116,
169.0041656,160.4678955,169.0144348,290.5169678,
169.5041656,165.5627441,169.5144348,298.2785339,
170.0041656,164.2292633,170.0144348,293.8502808,
170.5041656,172.2009277,170.5144348,297.1921387,
171.0041656,174.5587616,171.0144348,299.8521729,
171.5041656,176.152771,171.5144501,299.0663757,
172.0041656,172.6316071,172.0144806,299.9033508,
172.5041656,181.3626556,172.5144348,303.3028564,
173.0041656,184.2105255,173.0144806,303.4183044,
173.5041656,185.9479675,173.5144348,303.616394,
174.0041656,191.1830444,174.0144348,302.0605164,
174.5041656,193.9853516,174.5144806,304.5562134,
175.0041656,194.0749054,175.0144348,303.7741394,
175.5041656,191.2594757,175.5144348,308.092041,
176.0041656,189.4681854,176.0144806,302.3594971,
176.5041656,188.3501434,176.5144348,302.3624573,
177.0041656,188.785675,177.0144348,304.0448608,
177.5041656,188.4019928,177.5144348,301.287323,
178.0041656,190.0927429,178.0144348,302.7377625,
178.5041656,181.7930603,178.5144348,298.5162048,
179.0041656,184.9338226,179.0144806,302.4355164,
179.5041656,177.8009796,179.5144348,298.6554565,
180.0041656,178.6612244,180.0144958,300.2505493,
180.5041656,173.4128876,180.5144348,287.9441833,
181.0041656,172.8680573,181.0144348,288.0721436,
181.5041656,168.5826111,181.5144348,288.29776,
